lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
SLMO2	-0.131	0.144	0.418	0.306	0.82	0.664	0.14	0	0	1	1	1	3
SLN	-0.036	0.016	0.069	0.535	6.119	0.634	0.027	0	0	1	1	1	9
SLPI	-0.106	0.026	0.158	0.699	4.731	0.579	0.067	0	0	1	1	1	7
SLURP1	-0.017	0.021	0.058	0.277	3.694	0.449	0.019	0	0	1	1	1	5
SLX1A	-0.297	-0.02	0.257	0.887	1.31	0.519	0.142	0	0	1	1	1	3
SLX1A-SULT1A3	-0.553	-0.139	0.275	0.51	0.189	0.664	0.211	0	0	1	1	1	2
SLX1B-SULT1A4	-0.327	-0.004	0.319	0.981	0.4	0.527	0.165	0	0	1	1	1	2
SLX4	-0.174	-0.044	0.085	0.501	8.995	0.174	0.066	0.009	33.299	1.499	1	1	7
SLX4IP	-0.18	-0.002	0.177	0.985	2.979	0.561	0.091	0	0	1	1	1	5
SLX9	-0.561	-0.083	0.394	0.733	0.589	0.443	0.244	0	0	1	1	1	2
SMA4	-0.068	0.017	0.102	0.694	0.926	0.968	0.043	0	0	1	1	1	6
SMAD1	-0.204	-0.061	0.082	0.401	2.639	0.916	0.073	0	0	1	1	1	8
SMAD1-AS2	-0.043	-0.008	0.028	0.662	0.622	0.43	0.018	0	0	1	1	1	2
SMAD2	-0.053	0.07	0.194	0.264	7.548	0.273	0.063	0.006	20.511	1.258	1	1	7
SMAD5	-0.029	0.01	0.05	0.615	5.433	0.86	0.02	0	0	1	1	1	11
SMAD6	-0.052	0.075	0.201	0.246	3.188	0.363	0.064	0.002	5.907	1.063	1	1	4
SMAD7	-0.041	0.011	0.064	0.673	11.374	0.251	0.027	0.001	20.874	1.264	1	1	10
SMAGP	-0.141	0.007	0.154	0.929	6.433	0.376	0.075	0.003	6.727	1.072	1	1	7
SMAP1	-0.037	0.019	0.074	0.505	10.464	0.401	0.028	0	4.437	1.046	1	1	11
SMAP2	-0.09	0.017	0.124	0.758	3.145	0.871	0.055	0	0	1	1	1	8
SMARCA1	-0.019	0.003	0.025	0.781	4.818	0.777	0.011	0	0	1	1	1	9
SMARCA2	-0.043	-0.003	0.036	0.863	19.706	0.012	0.02	0.001	59.404	2.463	1	1	9
SMARCA4	-0.028	0	0.029	0.973	9.196	0.326	0.014	0	13.004	1.149	1	1	9
SMARCA5-AS1	-0.285	0.266	0.817	0.344	5.445	0.066	0.281	0.131	63.272	2.723	1	1	3
SMARCAD1	-0.057	-0.014	0.029	0.516	10.561	0.228	0.022	0.001	24.25	1.32	1	1	9
SMARCAL1	-0.033	0.049	0.131	0.24	26.712	0.001	0.042	0.006	70.051	3.339	1	1	9
SMARCB1	-0.025	-0.002	0.021	0.848	6.398	0.603	0.012	0	0	1	1	1	9
SMARCC2	-0.048	0.013	0.073	0.682	16.079	0.041	0.031	0.003	50.246	2.01	1	1	9
SMARCD2	-0.002	0	0.002	0.999	6.437	0.598	0.001	0	0	1	1	1	9
SMARCE1P2	-0.15	-0.016	0.117	0.812	0.217	0.642	0.068	0	0	1	1	1	2
SMC1A	-0.085	0.023	0.131	0.677	8.234	0.221	0.055	0.005	27.131	1.372	1	1	7
SMC1B	-0.084	-0.024	0.036	0.441	1.378	0.927	0.031	0	0	1	1	1	6
SMC1L1	-0.002	0	0.002	0.993	0.142	0.932	0.001	0	0	1	1	1	3
SMC2	-0.086	-0.024	0.038	0.443	4.09	0.943	0.032	0	0	1	1	1	11
SMC3	-0.058	0.053	0.165	0.348	8.964	0.255	0.057	0.005	21.911	1.281	1	1	8
SMC5	-0.08	0.051	0.182	0.449	9.538	0.216	0.067	0.009	26.608	1.363	1	1	8
SMC6L1	-0.005	0	0.005	0.923	5.216	0.074	0.002	0	61.655	2.608	1	1	3
SMCO1	-0.124	0.015	0.154	0.829	1.132	0.568	0.071	0	0	1	1	1	3
SMCO2	-0.201	0.045	0.29	0.721	1.988	0.37	0.125	0	0	1	1	1	3
SMCO3	-0.166	-0.007	0.153	0.936	6.306	0.098	0.082	0.013	52.429	2.102	1	1	4
SMCO4	-0.168	0.063	0.294	0.593	5.303	0.258	0.118	0.017	24.566	1.326	1	1	5
SMCP	-0.047	0.02	0.087	0.554	2.623	0.758	0.034	0	0	1	1	1	6
SMCR5	-0.192	0.243	0.678	0.273	24.504	0	0.222	0.123	91.838	12.252	1	1	3
SMCR7	-0.132	0.018	0.168	0.815	0.016	0.899	0.077	0	0	1	1	1	2
SMCR7L	-0.413	0.218	0.849	0.499	7.958	0.005	0.322	0.182	87.435	7.958	1	1	2
SMCR8	-0.078	0.055	0.189	0.417	6.293	0.279	0.068	0.006	20.546	1.259	1	1	6
SMDT1	-0.149	-0.031	0.087	0.609	2.71	0.745	0.06	0	0	1	1	1	6
SMEK1	-0.166	-0.008	0.151	0.924	1.508	0.471	0.081	0	0	1	1	1	3
SMEK2	-0.041	-0.015	0.011	0.257	3.988	0.551	0.013	0	0	1	1	1	6
SMEK3P	-0.2	0.095	0.391	0.527	6.033	0.049	0.151	0.043	66.849	3.017	1	1	3
SMG1	-0.028	0.009	0.047	0.628	5.427	0.608	0.019	0	0	1	1	1	8
SMG1P1	-0.781	-0.28	0.221	0.273	0.373	0.541	0.256	0	0	1	1	1	2
SMG1P3	-0.255	0.025	0.304	0.863	0.32	0.571	0.142	0	0	1	1	1	2
SMG1P6	-0.622	-0.165	0.292	0.478	0.383	0.536	0.233	0	0	1	1	1	2
SMG1P7	-1.23	0.47	2.17	0.588	3.158	0.076	0.867	1.135	68.334	3.158	1	1	2
SMG5	-0.015	0.016	0.048	0.313	6.092	0.529	0.016	0	0	1	1	1	8
SMG8	-0.105	0.051	0.207	0.523	3.054	0.549	0.079	0	0	1	1	1	5
SMG9	-0.116	0.063	0.243	0.489	3.53	0.473	0.092	0	0	1	1	1	5
SMIM10L1	-0.249	0.081	0.411	0.629	1.689	0.43	0.168	0	0	1	1	1	3
SMIM10L2A	-0.647	-0.225	0.196	0.294	0.942	0.332	0.215	0	0	1	1	1	2
SMIM11	-0.243	-0.028	0.186	0.795	2.311	0.315	0.109	0.009	13.447	1.155	1	1	3
SMIM12	-0.038	0.043	0.124	0.297	3.087	0.687	0.041	0	0	1	1	1	6
SMIM13	-0.17	-0.026	0.117	0.718	1.682	0.891	0.073	0	0	1	1	1	6
SMIM14	-0.163	0.064	0.29	0.582	0.541	0.91	0.115	0	0	1	1	1	4
SMIM14-DT	-1.732	-0.477	0.779	0.457	1.761	0.184	0.641	0.481	43.217	1.761	1	1	2
SMIM15	-0.098	0.054	0.206	0.485	1.381	0.848	0.078	0	0	1	1	1	5
SMIM2	-0.05	0.008	0.066	0.781	0.21	0.647	0.029	0	0	1	1	1	2
SMIM2-AS1	-0.149	-0.041	0.066	0.449	0.042	0.837	0.055	0	0	1	1	1	2
SMIM20	-0.238	-0.052	0.134	0.584	3.028	0.696	0.095	0	0	1	1	1	6
SMIM22	-0.133	-0.032	0.069	0.535	2.803	0.246	0.052	0.003	28.646	1.401	1	1	3
SMIM24	-0.21	-0.058	0.094	0.456	1.072	0.899	0.078	0	0	1	1	1	5
SMIM27	-0.386	-0.091	0.203	0.544	0.769	0.38	0.15	0	0	1	1	1	2
SMIM29	-0.199	0.016	0.232	0.883	8.877	0.031	0.11	0.027	66.206	2.959	1	1	4
SMIM3	-0.094	0.036	0.166	0.585	1.281	0.937	0.066	0	0	1	1	1	6
SMIM30	-0.405	0.057	0.52	0.809	1.335	0.248	0.236	0.03	25.068	1.335	1	1	2
SMIM35	-0.44	-0.014	0.412	0.95	1.169	0.28	0.217	0.015	14.424	1.169	1	1	2
SMIM4	-0.136	0.057	0.251	0.56	1.203	0.273	0.099	0.008	16.845	1.203	1	1	2
SMIM8	-0.092	0.037	0.167	0.573	1.114	0.892	0.066	0	0	1	1	1	5
SMLR1	-0.135	0.01	0.155	0.898	5.621	0.132	0.074	0.01	46.628	1.874	1	1	4
SMN1	-0.232	-0.018	0.196	0.866	4.987	0.417	0.109	0	0	1	1	1	6
SMN2	-0.427	-0.082	0.264	0.644	7.442	0.114	0.176	0.064	46.253	1.861	1	1	5
SMNDC1	-0.016	0.015	0.046	0.339	8.681	0.563	0.016	0	0	1	1	1	11
SMO	-0.097	0.012	0.122	0.824	3.342	0.342	0.056	0.001	10.233	1.114	1	1	4
SMOC1	-0.028	0.037	0.103	0.268	7.547	0.58	0.033	0	0	1	1	1	10
SMOC2	-0.083	-0.009	0.065	0.807	7.624	0.178	0.038	0.003	34.415	1.525	1	1	6
SMOX	-0.061	0.002	0.066	0.939	2.706	0.988	0.032	0	0	1	1	1	11
SMPD1	-0.032	0	0.032	0.994	6.535	0.588	0.016	0	0	1	1	1	9
SMPD2	-0.198	-0.054	0.09	0.461	2.209	0.82	0.074	0	0	1	1	1	6
SMPD3	-0.035	-0.006	0.022	0.651	8.544	0.382	0.014	0	6.368	1.068	1	1	9
SMPD4	-0.342	0.124	0.591	0.601	5.562	0.135	0.238	0.098	46.058	1.854	1	1	4
SMPDL3A	-0.182	0.043	0.268	0.706	2.309	0.679	0.115	0	0	1	1	1	5
SMPDL3B	-0.003	0	0.003	0.964	7.349	0.393	0.001	0	4.75	1.05	1	1	8
SMPX	-0.002	0	0.002	0.984	2.022	0.846	0.001	0	0	1	1	1	6
SMR3A	-0.181	-0.041	0.1	0.568	7.403	0.116	0.072	0.01	45.969	1.851	1	1	5
SMR3B	-0.135	-0.034	0.066	0.503	1.338	0.72	0.051	0	0	1	1	1	4
SMS	-0.132	-0.034	0.065	0.504	22.6	0.012	0.05	0.011	55.752	2.26	1	1	11
SMTNL2	-0.078	-0.025	0.027	0.348	3.67	0.598	0.027	0	0	1	1	1	6
SMU1	-0.036	-0.002	0.033	0.931	5.296	0.871	0.018	0	0	1	1	1	11
SMUG1	-0.024	-0.004	0.016	0.702	8.69	0.562	0.01	0	0	1	1	1	11
SMURF2	-0.1	0.008	0.116	0.885	5.099	0.648	0.055	0	0	1	1	1	8
SMYD1	-0.084	0.034	0.152	0.57	8.314	0.081	0.06	0.009	51.889	2.079	1	1	5
SMYD2	-0.123	-0.018	0.087	0.735	16.557	0.085	0.053	0.009	39.601	1.656	1	1	11
SMYD3	-0.073	0.004	0.081	0.913	12.994	0.224	0.039	0.003	23.04	1.299	1	1	11
SMYD3-AS1	-0.582	-0.041	0.5	0.882	1.037	0.308	0.276	0.02	3.597	1.037	1	1	2
SMYD4	-0.029	0.005	0.038	0.79	5.029	0.889	0.017	0	0	1	1	1	11
SMYD5	-0.144	-0.037	0.071	0.504	4.907	0.556	0.055	0	0	1	1	1	7
SNAI1	-0.084	0.015	0.115	0.761	0.961	0.987	0.051	0	0	1	1	1	7
SNAI2	-0.006	0	0.005	0.894	11.806	0.107	0.003	0	40.706	1.687	1	1	8
SNAI3	-0.165	-0.051	0.063	0.382	6.922	0.437	0.058	0	0	1	1	1	8
SNAI3-AS1	-0.655	-0.116	0.423	0.672	6.071	0.048	0.275	0.13	67.054	3.035	1	1	3
SNAP23	-0.004	0	0.004	0.905	6.822	0.556	0.002	0	0	1	1	1	9
SNAP25	-0.084	-0.029	0.026	0.306	11.904	0.064	0.028	0.002	49.597	1.984	1	1	7
SNAP29	-0.03	0.039	0.108	0.269	11.594	0.115	0.035	0.003	39.622	1.656	1	1	8
SNAP47	-0.146	0.05	0.246	0.614	0.693	0.875	0.1	0	0	1	1	1	4
SNAPAP	-0.02	0.019	0.057	0.35	0.671	0.715	0.02	0	0	1	1	1	3
SNAPC1	-0.083	0.08	0.243	0.338	15.943	0.026	0.083	0.022	56.094	2.278	1	1	8
SNAPC2	-0.031	0.002	0.036	0.898	7.158	0.52	0.017	0	0	1	1	1	9
SNAPC4	-0.064	0.016	0.095	0.698	12.443	0.087	0.041	0.005	43.743	1.778	1	1	8
SNAPC5	-0.145	-0.036	0.073	0.516	10.751	0.15	0.055	0.007	34.888	1.536	1	1	8
SNAR-I	-0.316	0.031	0.379	0.86	1.117	0.291	0.177	0.009	10.473	1.117	1	1	2
SNCA	-0.139	-0.035	0.07	0.517	9.67	0.289	0.053	0.004	17.266	1.209	1	1	9
SND1-IT1	-1.45	0.967	3.385	0.433	2.487	0.115	1.234	2.15	59.798	2.487	1	1	2
SNF8	-0.031	0.008	0.047	0.695	8.488	0.387	0.02	0	5.748	1.061	1	1	9
SNFT	-0.004	0	0.004	0.966	0.794	0.672	0.002	0	0	1	1	1	3
SNHG10	-0.204	-0.005	0.194	0.959	5.522	0.356	0.101	0.006	9.45	1.104	1	1	6
SNHG11	-0.243	-0.009	0.224	0.938	7.265	0.202	0.119	0.025	31.177	1.453	1	1	6
SNHG12	-0.225	0.049	0.322	0.727	9.804	0.081	0.139	0.054	49	1.961	1	1	6
SNHG14	-1.016	-0.347	0.323	0.31	0.435	0.51	0.341	0	0	1	1	1	2
SNHG15	-0.592	-0.214	0.164	0.266	0.759	0.684	0.193	0	0	1	1	1	3
SNHG16	-0.155	0.195	0.546	0.274	3.31	0.191	0.179	0.038	39.58	1.655	1	1	3
SNHG17	-0.393	0.035	0.464	0.871	4.793	0.091	0.219	0.076	58.271	2.396	1	1	3
SNHG18	-0.065	-0.001	0.063	0.983	0.407	0.523	0.033	0	0	1	1	1	2
SNHG19	-0.404	0.185	0.773	0.539	0	0.985	0.3	0	0	1	1	1	2
SNHG20	-5.553	-1.851	1.851	0.327	11.198	0.001	1.889	6.547	91.07	11.198	1	1	2
SNHG22	-0.124	0.083	0.29	0.432	0.152	0.697	0.106	0	0	1	1	1	2
SNHG26	-0.526	-0.108	0.311	0.614	0.023	0.88	0.214	0	0	1	1	1	2
SNHG28	-0.634	-0.165	0.305	0.492	0.683	0.409	0.24	0	0	1	1	1	2
SNHG3	-0.216	0.009	0.234	0.936	6.248	0.283	0.115	0.016	19.971	1.25	1	1	6
SNHG31	-0.499	-0.039	0.421	0.868	0.622	0.43	0.235	0	0	1	1	1	2
SNHG4	-0.06	0.031	0.121	0.507	2.379	0.304	0.046	0.002	15.931	1.19	1	1	3
SNHG6	-0.222	0.047	0.315	0.734	4.342	0.362	0.137	0.007	7.871	1.085	1	1	5
SNHG7	-0.183	-0.007	0.168	0.935	3.86	0.57	0.089	0	0	1	1	1	6
SNHG8	-0.205	0.127	0.459	0.454	3.664	0.453	0.169	0	0	1	1	1	5
SNHG9	-0.05	0.068	0.186	0.256	3.499	0.478	0.06	0	0	1	1	1	5
SNIP1	-0.028	0.004	0.036	0.823	7.049	0.721	0.016	0	0	1	1	1	11
SNORA1	-0.34	0.004	0.349	0.981	4.527	0.21	0.176	0.042	33.733	1.509	1	1	4
SNORA10	-0.245	0.019	0.283	0.889	4.545	0.337	0.135	0.013	11.985	1.136	1	1	5
SNORA11	-0.086	0.11	0.306	0.271	1.34	0.512	0.1	0	0	1	1	1	3
SNORA11B	-0.267	0.068	0.402	0.692	2.736	0.255	0.171	0.025	26.906	1.368	1	1	3
SNORA11C	-0.14	-0.008	0.125	0.911	0.452	0.798	0.068	0	0	1	1	1	3
SNORA11E	-0.557	0.182	0.921	0.63	13.741	0.001	0.377	0.364	85.445	6.87	1	1	3
SNORA13	-0.432	-0.019	0.394	0.927	2.842	0.241	0.211	0.041	29.631	1.421	1	1	3
SNORA14A	-0.1	0.142	0.384	0.251	0.277	0.871	0.124	0	0	1	1	1	3
SNORA14B	-0.734	-0.14	0.454	0.643	9.702	0.008	0.303	0.214	79.386	4.851	1	1	3
SNORA16A	-0.989	0.043	1.076	0.934	12.054	0.007	0.527	0.761	75.112	4.018	1	1	4
SNORA16B	-0.624	-0.143	0.338	0.559	5.519	0.063	0.245	0.115	63.764	2.76	1	1	3
SNORA17	-0.18	0.113	0.405	0.45	0.043	0.835	0.149	0	0	1	1	1	2
SNORA20	-0.352	-0.009	0.334	0.959	2.303	0.316	0.175	0.017	13.151	1.151	1	1	3
SNORA22	-0.104	0.023	0.151	0.72	1.037	0.792	0.065	0	0	1	1	1	4
SNORA23	-0.166	0.097	0.36	0.47	3.891	0.274	0.134	0.018	22.894	1.297	1	1	4
SNORA24	-0.157	0.194	0.545	0.279	1.179	0.555	0.179	0	0	1	1	1	3
SNORA25	-0.207	0.103	0.414	0.514	0.982	0.806	0.159	0	0	1	1	1	4
SNORA26	-0.628	-0.035	0.558	0.908	3.049	0.081	0.302	0.131	67.202	3.049	1	1	2
SNORA27	-0.347	-0.08	0.187	0.558	2.131	0.712	0.136	0	0	1	1	1	5
SNORA28	-0.426	0.056	0.539	0.819	2.903	0.234	0.246	0.064	31.105	1.451	1	1	3
SNORA29	-0.187	0.205	0.597	0.305	9.617	0.022	0.2	0.096	68.807	3.206	1	1	4
SNORA2A	-0.17	0.036	0.241	0.733	4.233	0.237	0.105	0.013	29.134	1.411	1	1	4
SNORA2B	-0.058	0.085	0.228	0.243	2.302	0.512	0.073	0	0	1	1	1	4
SNORA3	-0.283	0.163	0.609	0.475	2.708	0.1	0.228	0.069	63.075	2.708	1	1	2
SNORA30	-0.833	-0.182	0.47	0.585	7.645	0.006	0.332	0.193	86.92	7.645	1	1	2
SNORA31	-0.278	-0.018	0.243	0.894	1.697	0.638	0.133	0	0	1	1	1	4
SNORA32	-0.165	0.207	0.579	0.275	2.507	0.474	0.19	0	0	1	1	1	4
SNORA33	-0.327	0.002	0.331	0.991	6.672	0.154	0.168	0.05	40.051	1.668	1	1	5
SNORA35	-0.219	-0.048	0.122	0.578	2.014	0.365	0.087	0	0.718	1.007	1	1	3
SNORA36B	-0.41	-0.078	0.253	0.643	6.327	0.042	0.169	0.056	68.387	3.163	1	1	3
SNORA37	-0.062	0.044	0.149	0.417	0.235	0.972	0.054	0	0	1	1	1	4
SNORA38	-0.171	0.033	0.237	0.751	1.616	0.446	0.104	0	0	1	1	1	3
SNORA38B	-0.174	-0.019	0.136	0.807	2.438	0.487	0.079	0	0	1	1	1	4
SNORA39	-0.686	-0.218	0.25	0.362	0.265	0.607	0.239	0	0	1	1	1	2
SNORA4	-0.333	0.147	0.628	0.548	5.023	0.17	0.245	0.092	40.27	1.674	1	1	4
SNORA40	-0.317	-0.102	0.112	0.35	3.752	0.441	0.109	0	0	1	1	1	5
SNORA40B	-0.617	-0.14	0.337	0.565	0.046	0.83	0.243	0	0	1	1	1	2
SNORA41	-0.183	0.073	0.329	0.575	0.952	0.621	0.131	0	0	1	1	1	3
SNORA42	-0.737	0.42	1.577	0.477	7.265	0.007	0.59	0.601	86.235	7.265	1	1	2
SNORA43	-0.211	-0.069	0.073	0.342	0.476	0.788	0.072	0	0	1	1	1	3
SNORA45	-0.222	0.234	0.691	0.314	1.928	0.165	0.233	0.058	48.12	1.928	1	1	2
SNORA46	-0.162	0.029	0.219	0.769	4.325	0.228	0.097	0.011	30.635	1.442	1	1	4
SNORA47	-0.411	0.095	0.601	0.714	1.27	0.26	0.258	0.028	21.286	1.27	1	1	2
SNORA48	-0.292	-0.036	0.22	0.784	2.789	0.594	0.131	0	0	1	1	1	5
SNORA49	-1.047	-0.01	1.027	0.984	5.357	0.021	0.529	0.457	81.332	5.357	1	1	2
SNORA51	-0.088	0.118	0.324	0.262	0.421	0.81	0.105	0	0	1	1	1	3
SNORA52	-0.498	-0.187	0.123	0.238	6.233	0.101	0.158	0.047	51.87	2.078	1	1	4
SNORA53	-0.501	-0.148	0.205	0.412	0.394	0.821	0.18	0	0	1	1	1	3
SNORA56	-0.256	0.047	0.351	0.761	3.96	0.138	0.155	0.036	49.493	1.98	1	1	3
SNORA57	-0.24	-0.082	0.076	0.311	2.445	0.485	0.081	0	0	1	1	1	4
SNORA58	-0.347	-0.085	0.176	0.523	0.478	0.489	0.133	0	0	1	1	1	2
SNORA59B	-0.289	0.131	0.55	0.542	0.349	0.555	0.214	0	0	1	1	1	2
SNORA5A	-0.403	-0.074	0.256	0.661	2.754	0.252	0.168	0.024	27.379	1.377	1	1	3
SNORA5B	-0.203	0.053	0.309	0.686	4.637	0.2	0.131	0.024	35.296	1.546	1	1	4
SNORA5C	-0.376	-0.041	0.294	0.809	6.377	0.173	0.171	0.051	37.277	1.594	1	1	5
SNORA6	-0.539	-0.166	0.206	0.382	8.288	0.082	0.19	0.076	51.738	2.072	1	1	5
SNORA60	-0.202	-0.076	0.049	0.234	1.256	0.534	0.064	0	0	1	1	1	3
SNORA61	-0.187	0.108	0.403	0.474	1.799	0.615	0.15	0	0	1	1	1	4
SNORA62	-0.293	-0.073	0.148	0.52	1.738	0.628	0.113	0	0	1	1	1	4
SNORA63	-0.33	-0.044	0.241	0.76	2.511	0.643	0.146	0	0	1	1	1	5
SNORA64	-0.247	0.068	0.382	0.673	3.28	0.194	0.16	0.032	39.026	1.64	1	1	3
SNORA65	-0.04	-0.004	0.031	0.812	0.786	0.853	0.018	0	0	1	1	1	4
SNORA66	-0.197	-0.003	0.191	0.978	0.055	0.973	0.099	0	0	1	1	1	3
SNORA67	-0.498	-0.143	0.213	0.432	0.217	0.897	0.182	0	0	1	1	1	3
SNORA70	-0.458	-0.135	0.188	0.412	3.804	0.283	0.165	0.024	21.137	1.268	1	1	4
SNORA70B	-0.208	0.002	0.213	0.983	1.024	0.599	0.107	0	0	1	1	1	3
SNORA70F	-0.307	-0.012	0.284	0.939	1.112	0.292	0.151	0.005	10.089	1.112	1	1	2
SNORA70G	-0.111	0.111	0.332	0.328	0.275	0.6	0.113	0	0	1	1	1	2
SNORA71A	-0.229	-0.07	0.089	0.387	5.616	0.132	0.081	0.012	46.582	1.872	1	1	4
SNORA71B	-0.251	-0.047	0.158	0.655	3.16	0.531	0.104	0	0	1	1	1	5
SNORA71C	-0.659	-0.207	0.245	0.369	0.351	0.553	0.231	0	0	1	1	1	2
SNORA71D	-0.288	-0.02	0.248	0.884	1.532	0.465	0.137	0	0	1	1	1	3
SNORA72	-0.114	0.031	0.177	0.672	1.805	0.772	0.074	0	0	1	1	1	5
SNORA73A	-0.469	0.199	0.867	0.559	5.481	0.14	0.341	0.208	45.27	1.827	1	1	4
SNORA73B	-0.565	0.02	0.604	0.948	3.695	0.296	0.298	0.082	18.818	1.232	1	1	4
SNORA74A	-0.216	-0.043	0.13	0.624	6.726	0.151	0.088	0.014	40.529	1.682	1	1	5
SNORA74B	-0.35	0.122	0.595	0.612	11.872	0.008	0.241	0.141	74.731	3.957	1	1	4
SNORA75	-0.155	0.099	0.354	0.445	0.839	0.36	0.13	0	0	1	1	1	2
SNORA76	-0.437	-0.119	0.198	0.462	0.69	0.406	0.162	0	0	1	1	1	2
SNORA78	-0.488	0.052	0.592	0.849	14.823	0.002	0.276	0.205	79.761	4.941	1	1	4
SNORA79	-0.403	-0.12	0.163	0.406	4.28	0.233	0.144	0.027	29.909	1.427	1	1	4
SNORA7A	-0.398	0.097	0.592	0.701	2.37	0.306	0.253	0.035	15.629	1.185	1	1	3
SNORA7B	-0.601	-0.124	0.353	0.61	0.356	0.551	0.243	0	0	1	1	1	2
SNORA8	-0.3	-0.001	0.298	0.995	1.648	0.8	0.152	0	0	1	1	1	5
SNORA80	-0.517	0.134	0.786	0.687	4.725	0.03	0.332	0.18	78.836	4.725	1	1	2
SNORA80B	-0.157	0.098	0.352	0.451	0.299	0.584	0.13	0	0	1	1	1	2
SNORA80E	-1.5	-0.366	0.769	0.527	1.289	0.256	0.579	0.324	22.408	1.289	1	1	2
SNORA81	-0.228	0.103	0.434	0.543	0.455	0.796	0.169	0	0	1	1	1	3
SNORC	-1.064	0.471	2.005	0.548	3.189	0.074	0.783	0.906	68.643	3.189	1	1	2
SNORD10	-0.222	-0.071	0.08	0.357	3.445	0.486	0.077	0	0	1	1	1	5
SNORD100	-0.284	0.028	0.34	0.859	3.371	0.185	0.159	0.033	40.668	1.685	1	1	3
SNORD101	-0.19	0.011	0.212	0.914	1.764	0.623	0.102	0	0	1	1	1	4
SNORD102	-0.56	-0.194	0.173	0.301	2.224	0.329	0.187	0.012	10.067	1.112	1	1	3
SNORD103A	-0.173	0.088	0.349	0.508	0.559	0.455	0.133	0	0	1	1	1	2
SNORD104	-0.262	0.238	0.737	0.351	14.206	0.007	0.255	0.18	71.842	3.551	1	1	5
SNORD105B	-0.321	0.141	0.603	0.551	1.79	0.181	0.236	0.049	44.138	1.79	1	1	2
SNORD107	-0.21	0.139	0.487	0.435	0.242	0.622	0.178	0	0	1	1	1	2
SNORD108	-0.31	-0.052	0.207	0.695	0.165	0.685	0.132	0	0	1	1	1	2
SNORD109B	-0.32	-0.09	0.139	0.441	0.228	0.633	0.117	0	0	1	1	1	2
SNORD110	-0.146	0.035	0.217	0.704	4.168	0.384	0.093	0.003	4.041	1.042	1	1	5
SNORD111B	-0.616	0.011	0.639	0.972	2.949	0.086	0.32	0.137	66.092	2.949	1	1	2
SNORD112	-0.099	0.129	0.358	0.268	0.025	0.875	0.117	0	0	1	1	1	2
SNORD113-2	-0.108	0.044	0.197	0.566	0.312	0.856	0.078	0	0	1	1	1	3
SNORD113-3	-0.355	-0.114	0.126	0.351	1.119	0.29	0.123	0.005	10.624	1.119	1	1	2
SNORD113-4	-0.858	-0.093	0.672	0.812	6.314	0.012	0.39	0.26	84.163	6.314	1	1	2
SNORD113-5	-0.426	0.049	0.523	0.841	2.651	0.103	0.242	0.078	62.281	2.651	1	1	2
SNORD113-6	-0.935	-0.126	0.682	0.759	3.798	0.051	0.412	0.251	73.673	3.798	1	1	2
SNORD113-7	-0.282	0.095	0.472	0.622	1.167	0.28	0.192	0.011	14.332	1.167	1	1	2
SNORD113-8	-0.098	0.071	0.241	0.409	0.605	0.739	0.087	0	0	1	1	1	3
SNORD114-13	-0.339	-0.046	0.247	0.759	0.617	0.432	0.149	0	0	1	1	1	2
SNORD114-14	-0.268	0.004	0.275	0.98	2.83	0.093	0.139	0.026	64.667	2.83	1	1	2
SNORD114-15	-0.193	0.005	0.202	0.962	0.007	0.933	0.101	0	0	1	1	1	2
SNORD114-16	-0.133	0.042	0.217	0.64	1.099	0.295	0.089	0.001	8.995	1.099	1	1	2
SNORD114-17	-0.349	-0.038	0.272	0.809	1.431	0.232	0.158	0.022	30.098	1.431	1	1	2
SNORD114-2	-0.154	0.046	0.247	0.651	3.138	0.208	0.102	0.011	36.272	1.569	1	1	3
SNORD114-20	-0.229	-0.053	0.124	0.559	0.523	0.469	0.09	0	0	1	1	1	2
SNORD114-22	-0.147	0.099	0.345	0.431	0.71	0.399	0.125	0	0	1	1	1	2
SNORD114-23	-0.69	-0.119	0.452	0.682	2.311	0.128	0.291	0.096	56.732	2.311	1	1	2
SNORD114-27	-0.335	0.097	0.528	0.661	3.094	0.079	0.22	0.067	67.678	3.094	1	1	2
SNORD114-29	-0.131	0.011	0.152	0.883	0.396	0.821	0.072	0	0	1	1	1	3
SNORD114-3	-0.075	-0.016	0.043	0.598	0.324	0.955	0.03	0	0	1	1	1	4
SNORD114-31	-0.52	-0.079	0.362	0.725	2.252	0.133	0.225	0.059	55.59	2.252	1	1	2
SNORD114-4	-0.249	-0.03	0.189	0.789	0.554	0.457	0.112	0	0	1	1	1	2
SNORD114-7	-0.198	-0.004	0.19	0.968	2.144	0.342	0.099	0.002	6.731	1.072	1	1	3
SNORD114-8	-0.329	-0.038	0.253	0.796	0.075	0.784	0.148	0	0	1	1	1	2
SNORD115-23	-0.194	0.159	0.512	0.377	2.042	0.153	0.18	0.037	51.022	2.042	1	1	2
SNORD115-27	-0.169	0.061	0.291	0.604	0.837	0.36	0.117	0	0	1	1	1	2
SNORD115-28	-0.168	-0.005	0.157	0.948	0.498	0.48	0.083	0	0	1	1	1	2
SNORD115-48	-0.247	-0.051	0.144	0.608	0.229	0.892	0.1	0	0	1	1	1	3
SNORD116-13	-0.231	-0.068	0.094	0.409	0.031	0.985	0.083	0	0	1	1	1	3
