lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
CTGLF4	-0.056	0.008	0.072	0.808	2.138	0.343	0.033	0	6.44	1.069	1	1	3
CTNND2	-0.027	-0.002	0.023	0.874	1.083	0.582	0.013	0	0	1	1	1	3
CTPS2	-0.028	0.004	0.037	0.806	1.361	0.506	0.017	0	0	1	1	1	3
CTSK	-0.002	0	0.002	0.999	0.015	1	0.001	0	0	1	1	1	4
CTSO	-0.082	-0.006	0.07	0.885	1.286	0.526	0.039	0	0	1	1	1	3
CTXN1	-0.004	0	0.004	1	0.392	0.822	0.002	0	0	1	1	1	3
CUGBP1	-0.002	0	0.002	0.981	0.52	0.771	0.001	0	0	1	1	1	3
CUGBP2	-0.038	-0.001	0.036	0.966	1.578	0.454	0.019	0	0	1	1	1	3
CUL4B	-0.029	0.003	0.035	0.87	0.844	0.839	0.016	0	0	1	1	1	4
CWF19L2	-0.029	0.005	0.04	0.759	0.451	0.929	0.018	0	0	1	1	1	4
CXCL3	-0.004	0	0.004	0.977	0.255	0.88	0.002	0	0	1	1	1	3
CXorf53	-0.002	0	0.002	0.985	0.296	0.862	0.001	0	0	1	1	1	3
CXXC1	-0.057	0.011	0.079	0.755	3.759	0.153	0.035	0.002	46.798	1.88	1	1	3
CYB5-M	-0.038	-0.002	0.035	0.935	5.594	0.061	0.019	0.001	64.249	2.797	1	1	3
CYB5R1	-0.029	-0.002	0.025	0.887	0.956	0.812	0.014	0	0	1	1	1	4
CYHR1	-0.002	0	0.002	0.972	0.996	0.608	0.001	0	0	1	1	1	3
CYorf14	-0.002	0	0.002	0.991	0.124	0.94	0.001	0	0	1	1	1	3
CYorf15A	-0.03	0.003	0.035	0.873	0.209	0.901	0.016	0	0	1	1	1	3
CYP2C8	-0.004	0	0.004	0.988	2.218	0.528	0.002	0	0	1	1	1	4
CYP2R1	-0.032	0.006	0.043	0.759	2.124	0.547	0.019	0	0	1	1	1	4
CYP46A1	-0.056	-0.007	0.042	0.776	1.092	0.779	0.025	0	0	1	1	1	4
DAAM2	-0.093	0.014	0.12	0.804	0.53	0.767	0.055	0	0	1	1	1	3
DAB2IP	-0.002	0	0.002	0.987	0.518	0.915	0.001	0	0	1	1	1	4
DACT1	-0.002	0	0.002	0.99	1.522	0.677	0.001	0	0	1	1	1	4
DACT2	-0.002	0	0.002	0.986	0.821	0.844	0.001	0	0	1	1	1	4
DAK	-0.004	0	0.004	0.954	0.852	0.653	0.002	0	0	1	1	1	3
DAO	-0.003	0	0.003	0.978	4.165	0.244	0.002	0	27.975	1.388	1	1	4
DAP	-0.004	0	0.004	0.899	2.198	0.532	0.002	0	0	1	1	1	4
DAZAP2	-0.027	0.003	0.033	0.84	0.068	0.967	0.015	0	0	1	1	1	3
DBN1	-0.04	0.002	0.045	0.916	0.292	0.962	0.022	0	0	1	1	1	4
DC-UbP	-0.002	0	0.002	0.985	0.466	0.792	0.001	0	0	1	1	1	3
DC2	-0.048	-0.007	0.034	0.74	0.688	0.709	0.021	0	0	1	1	1	3
DCAKD	-0.048	0.004	0.056	0.88	6.36	0.095	0.026	0.001	52.83	2.12	1	1	4
DCAMKL2	-0.032	0.003	0.038	0.856	0.158	0.924	0.018	0	0	1	1	1	3
DCBLD1	-0.004	0	0.004	0.972	1.016	0.797	0.002	0	0	1	1	1	4
DCC1	-0.002	0	0.002	0.996	0.021	0.989	0.001	0	0	1	1	1	3
DCLRE1A	-0.036	-0.002	0.032	0.912	1.822	0.61	0.017	0	0	1	1	1	4
DCLRE1C	-0.002	0	0.002	0.981	0.627	0.731	0.001	0	0	1	1	1	3
DCTD	-0.025	-0.001	0.023	0.925	4.8	0.187	0.012	0	37.498	1.6	1	1	4
DCUN1D2	-0.003	0	0.002	0.938	2.208	0.332	0.001	0	9.4	1.104	1	1	3
DCX	-0.05	-0.007	0.037	0.769	7.06	0.07	0.022	0.001	57.508	2.353	1	1	4
DDEF1	-0.053	-0.002	0.048	0.931	0.693	0.707	0.026	0	0	1	1	1	3
DDIT4L	-0.095	0.005	0.105	0.918	2.317	0.509	0.051	0	0	1	1	1	4
DDN	-0.004	0	0.004	0.963	0.732	0.866	0.002	0	0	1	1	1	4
DDR2	-0.003	0	0.003	0.961	2.644	0.267	0.001	0	24.352	1.322	1	1	3
DDX19A	-0.027	0	0.027	0.984	3.107	0.375	0.014	0	3.442	1.036	1	1	4
DDX23	-0.028	0.002	0.032	0.9	0.593	0.744	0.015	0	0	1	1	1	3
DDX26B	-0.002	0	0.002	0.984	1.029	0.598	0.001	0	0	1	1	1	3
DDX28	-0.033	0	0.033	0.997	1.222	0.748	0.017	0	0	1	1	1	4
DDX31	-0.002	0	0.002	0.985	0.25	0.969	0.001	0	0	1	1	1	4
DDX47	-0.041	-0.005	0.031	0.798	1.112	0.774	0.018	0	0	1	1	1	4
DDX51	-0.043	-0.004	0.035	0.854	3.589	0.309	0.02	0	16.413	1.196	1	1	4
DDX54	-0.004	0	0.004	0.926	2.742	0.433	0.002	0	0	1	1	1	4
DEFB1	-0.002	0	0.002	0.998	0.352	0.95	0.001	0	0	1	1	1	4
DEFB119	-0.002	0	0.002	0.975	1.524	0.677	0.001	0	0	1	1	1	4
DEGS2	-0.002	0	0.002	0.988	0.437	0.933	0.001	0	0	1	1	1	4
DEK	-0.031	0.006	0.044	0.742	2.205	0.332	0.019	0	9.301	1.103	1	1	3
DENND3	-0.004	0	0.004	0.936	1.383	0.501	0.002	0	0	1	1	1	3
DFNA5	-0.1	-0.013	0.073	0.764	5.323	0.07	0.044	0.004	62.428	2.662	1	1	3
DFNB31	-0.002	0	0.002	0.987	0.962	0.618	0.001	0	0	1	1	1	3
DGCR13	-0.002	0	0.002	0.978	1.557	0.459	0.001	0	0	1	1	1	3
DGKG	-0.081	-0.005	0.071	0.899	3.166	0.367	0.039	0	5.254	1.055	1	1	4
DGUOK	-0.03	-0.004	0.021	0.736	4.328	0.228	0.013	0	30.684	1.443	1	1	4
DHRS1	-0.045	-0.005	0.036	0.811	0.93	0.818	0.021	0	0	1	1	1	4
DHRS8	-0.002	0	0.002	0.995	0.24	0.887	0.001	0	0	1	1	1	3
DHRS9	-0.004	0	0.004	0.985	0.866	0.834	0.002	0	0	1	1	1	4
DHX9	-0.002	0	0.002	0.956	2.019	0.364	0.001	0	0.958	1.01	1	1	3
DIAPH1	-0.056	0.001	0.058	0.978	1.46	0.691	0.029	0	0	1	1	1	4
DIP2A	-0.002	0	0.002	0.976	0.489	0.921	0.001	0	0	1	1	1	4
DIP2C	-0.039	0	0.038	0.985	0.915	0.633	0.02	0	0	1	1	1	3
DIPA	-0.004	0	0.004	0.991	0.111	0.946	0.002	0	0	1	1	1	3
DISP1	-0.002	0	0.002	0.992	0.109	0.947	0.001	0	0	1	1	1	3
DJ122O8.2	-0.062	-0.007	0.047	0.79	0.038	0.981	0.028	0	0	1	1	1	3
DKC1	-0.027	0	0.027	0.985	0.176	0.916	0.014	0	0	1	1	1	3
DKFZP434A0131	-0.002	0	0.002	0.988	0.378	0.828	0.001	0	0	1	1	1	3
DKFZP564J102	-0.063	-0.004	0.054	0.883	0.504	0.777	0.03	0	0	1	1	1	3
DKFZP564O0523	-0.002	0	0.002	0.993	0.102	0.95	0.001	0	0	1	1	1	3
DKFZP566N034	-0.049	0	0.049	1	0.281	0.869	0.025	0	0	1	1	1	3
DKFZP586D0919	-0.002	0	0.002	0.997	0.023	0.988	0.001	0	0	1	1	1	3
DKFZp686I15217	-0.002	0	0.002	0.984	0.619	0.734	0.001	0	0	1	1	1	3
DKFZp686K16132	-0.002	0	0.002	1	0	1	0.001	0	0	1	1	1	3
DLEU1	-0.002	0	0.002	0.998	0.627	0.89	0.001	0	0	1	1	1	4
DLG2	-0.069	0.009	0.088	0.818	2.647	0.266	0.04	0.001	24.453	1.324	1	1	3
DMC1	-0.046	-0.003	0.041	0.907	1.705	0.636	0.022	0	0	1	1	1	4
DMD	-0.09	0.005	0.1	0.92	0.234	0.972	0.049	0	0	1	1	1	4
DMXL1	-0.002	0	0.002	0.967	1.736	0.42	0.001	0	0	1	1	1	3
DNAJB11	-0.036	-0.001	0.035	0.967	0.808	0.668	0.018	0	0	1	1	1	3
DNAJC12	-0.054	-0.002	0.05	0.932	0.327	0.849	0.027	0	0	1	1	1	3
DNAJC8	-0.019	-0.003	0.013	0.74	0.986	0.805	0.008	0	0	1	1	1	4
DNER	-0.041	0.008	0.057	0.743	0.416	0.937	0.025	0	0	1	1	1	4
DNTTIP1	-0.033	0.001	0.035	0.943	0.555	0.907	0.017	0	0	1	1	1	4
DOC2A	-0.004	0	0.004	0.931	1.399	0.706	0.002	0	0	1	1	1	4
DOCK11	-0.004	0	0.004	0.99	0.1	0.951	0.002	0	0	1	1	1	3
DOK4	-0.053	-0.003	0.046	0.901	0.484	0.785	0.025	0	0	1	1	1	3
DOK6	-0.055	0.004	0.064	0.882	0.36	0.835	0.03	0	0	1	1	1	3
DOLPP1	-0.025	0	0.025	0.993	0.846	0.655	0.013	0	0	1	1	1	3
DPAGT1	-0.027	0.002	0.031	0.892	2.462	0.482	0.015	0	0	1	1	1	4
DPF1	-0.004	0	0.004	0.974	0.799	0.85	0.002	0	0	1	1	1	4
DPF2	-0.049	0	0.048	0.985	3.805	0.283	0.025	0.001	21.161	1.268	1	1	4
DPF3	-0.002	0	0.002	0.991	0.105	0.991	0.001	0	0	1	1	1	4
DPP3	-0.004	0	0.004	0.956	2.857	0.414	0.002	0	0	1	1	1	4
DPYSL2	-0.023	-0.003	0.017	0.739	3.19	0.363	0.01	0	5.961	1.063	1	1	4
DR1	-0.05	0	0.05	0.999	0.282	0.963	0.025	0	0	1	1	1	4
DRAP1	-0.017	0.001	0.02	0.885	1.672	0.643	0.009	0	0	1	1	1	4
DRB1	-0.035	-0.001	0.032	0.94	3.009	0.222	0.017	0	33.535	1.505	1	1	3
DRD4	-0.004	0	0.004	0.924	5.218	0.157	0.002	0	42.505	1.739	1	1	4
DREV1	-0.044	0.007	0.059	0.776	2.304	0.316	0.026	0	13.19	1.152	1	1	3
DSCAM	-0.004	0	0.004	0.985	1.422	0.7	0.002	0	0	1	1	1	4
DSCR3	-0.03	-0.001	0.028	0.945	0.426	0.808	0.015	0	0	1	1	1	3
DTNBP1	-0.066	0	0.066	0.998	1.131	0.568	0.034	0	0	1	1	1	3
DTWD2	-0.055	0.011	0.076	0.749	1.845	0.398	0.033	0	0	1	1	1	3
DUSP10	-0.002	0	0.002	0.993	0.584	0.9	0.001	0	0	1	1	1	4
DUSP2	-0.038	0.007	0.052	0.767	2.048	0.562	0.023	0	0	1	1	1	4
DUSP26	-0.029	0.003	0.036	0.84	0.123	0.94	0.017	0	0	1	1	1	3
DUSP6	-0.064	-0.006	0.051	0.827	1.124	0.57	0.029	0	0	1	1	1	3
DUXAP3	-0.047	-0.003	0.041	0.891	2.25	0.325	0.023	0	11.096	1.125	1	1	3
DYM	-0.049	0.001	0.051	0.969	5.478	0.065	0.026	0.001	63.488	2.739	1	1	3
DYNC2H1	-0.033	0.002	0.037	0.924	0.66	0.719	0.018	0	0	1	1	1	3
DYSF	-0.071	0	0.071	0.999	0.884	0.829	0.036	0	0	1	1	1	4
DZIP3	-0.004	0	0.004	0.929	1.071	0.585	0.002	0	0	1	1	1	3
E2F3	-0.041	-0.002	0.037	0.914	2.058	0.56	0.02	0	0	1	1	1	4
EBAG9	-0.033	-0.004	0.025	0.778	2.374	0.499	0.015	0	0	1	1	1	4
EBF	-0.002	0	0.002	0.999	0.004	0.998	0.001	0	0	1	1	1	3
ECHDC2	-0.068	-0.003	0.063	0.938	1.143	0.565	0.034	0	0	1	1	1	3
ECHDC3	-0.002	0	0.002	0.988	0.744	0.689	0.001	0	0	1	1	1	3
ECM1	-0.004	0	0.004	0.958	2.423	0.489	0.002	0	0	1	1	1	4
ECM2	-0.002	0	0.002	0.985	1.085	0.781	0.001	0	0	1	1	1	4
ECRG4	-0.125	0	0.125	1	4.915	0.178	0.064	0.006	38.967	1.638	1	1	4
EDEM3	-0.032	-0.002	0.028	0.891	1.617	0.656	0.015	0	0	1	1	1	4
EDF1	-0.023	-0.002	0.019	0.841	1.109	0.775	0.011	0	0	1	1	1	4
EEF1A2	-0.029	-0.004	0.021	0.746	0.54	0.91	0.013	0	0	1	1	1	4
EEF2	-0.02	0	0.02	0.991	3.228	0.358	0.01	0	7.06	1.076	1	1	4
EFCBP2	-0.004	0	0.004	0.986	0.348	0.84	0.002	0	0	1	1	1	3
EFEMP1	-0.103	0.011	0.126	0.85	0.236	0.889	0.058	0	0	1	1	1	3
EFEMP2	-0.053	-0.002	0.048	0.923	2.424	0.489	0.026	0	0	1	1	1	4
EFHA1	-0.017	0.002	0.022	0.8	1.785	0.41	0.01	0	0	1	1	1	3
EFHC2	-0.004	0	0.004	0.954	0.838	0.84	0.002	0	0	1	1	1	4
EFNA4	-0.053	-0.003	0.048	0.918	0.042	0.979	0.026	0	0	1	1	1	3
EFNB3	-0.054	0.009	0.073	0.773	3.284	0.35	0.032	0	8.653	1.095	1	1	4
EGFL7	-0.006	-0.001	0.005	0.837	3.012	0.39	0.003	0	0.401	1.004	1	1	4
EGR2	-0.004	0	0.004	0.989	0.717	0.699	0.002	0	0	1	1	1	3
EGR3	-0.004	0	0.004	0.998	0.506	0.918	0.002	0	0	1	1	1	4
EIF1	-0.015	-0.001	0.012	0.845	0.838	0.84	0.007	0	0	1	1	1	4
EIF2B1	-0.021	0.003	0.028	0.78	2.431	0.488	0.012	0	0	1	1	1	4
EIF2B5	-0.028	0.005	0.037	0.784	0.475	0.924	0.017	0	0	1	1	1	4
EIF2S1	-0.035	-0.004	0.027	0.812	2.785	0.426	0.016	0	0	1	1	1	4
EIF2S2	-0.002	0	0.002	0.975	1.378	0.711	0.001	0	0	1	1	1	4
EIF3S1	-0.037	-0.002	0.034	0.929	0.03	0.985	0.018	0	0	1	1	1	3
EIF3S2	-0.033	0.002	0.038	0.901	0.074	0.964	0.018	0	0	1	1	1	3
EIF3S8	-0.004	0	0.004	0.956	1.083	0.582	0.002	0	0	1	1	1	3
EIF4E3	-0.049	-0.003	0.042	0.888	3.317	0.345	0.023	0	9.562	1.106	1	1	4
EIF4G1	-0.055	-0.002	0.051	0.941	12.547	0.006	0.027	0.002	76.089	4.182	1	1	4
EIF5B	-0.029	0.002	0.032	0.919	2.078	0.556	0.016	0	0	1	1	1	4
ELAVL1	-0.031	0.004	0.039	0.836	1.798	0.407	0.018	0	0	1	1	1	3
ELAVL2	-0.004	0	0.004	0.96	2.351	0.503	0.002	0	0	1	1	1	4
ELF2	-0.004	0.001	0.006	0.817	6.801	0.079	0.003	0	55.89	2.267	1	1	4
ELL3	-0.002	0	0.002	0.961	2.255	0.521	0.001	0	0	1	1	1	4
EMG1	-0.029	0.002	0.033	0.893	1.045	0.593	0.016	0	0	1	1	1	3
EML3	-0.091	0.008	0.107	0.88	4.264	0.234	0.05	0.003	29.636	1.421	1	1	4
EMX2	-0.004	0	0.004	0.976	1.334	0.721	0.002	0	0	1	1	1	4
EN2	-0.002	0	0.002	0.967	1.598	0.66	0.001	0	0	1	1	1	4
ENAH	-0.028	0	0.029	0.993	1.976	0.577	0.015	0	0	1	1	1	4
ENG	-0.004	0	0.004	0.968	0.831	0.842	0.002	0	0	1	1	1	4
ENO1	-0.021	-0.001	0.019	0.931	2.141	0.544	0.01	0	0	1	1	1	4
ENO3	-0.002	0	0.002	0.984	3.054	0.383	0.001	0	1.774	1.018	1	1	4
ENPP6	-0.004	0	0.004	0.996	0.919	0.821	0.002	0	0	1	1	1	4
ENTPD4	-0.004	0	0.004	0.971	0.72	0.698	0.002	0	0	1	1	1	3
EP400	-0.03	0.005	0.04	0.791	1.148	0.765	0.018	0	0	1	1	1	4
EPC1	-0.002	0	0.002	0.986	0.764	0.682	0.001	0	0	1	1	1	3
EPC2	-0.029	0.005	0.039	0.768	0.581	0.748	0.017	0	0	1	1	1	3
EPHA10	-0.004	0	0.004	0.942	1.608	0.658	0.002	0	0	1	1	1	4
EPHA5	-0.004	0	0.004	0.996	1.286	0.733	0.002	0	0	1	1	1	4
EPHB2	-0.004	0	0.004	0.958	1.273	0.736	0.002	0	0	1	1	1	4
EPPB9	-0.004	0	0.004	0.935	1.02	0.601	0.002	0	0	1	1	1	3
ERAL1	-0.023	-0.001	0.021	0.935	0.678	0.878	0.011	0	0	1	1	1	4
ERCC1	-0.039	0.001	0.041	0.968	3.059	0.217	0.02	0	34.626	1.53	1	1	3
ERCC2	-0.004	0	0.004	0.972	0.335	0.953	0.002	0	0	1	1	1	4
ERF	-0.055	-0.007	0.04	0.759	1.324	0.723	0.024	0	0	1	1	1	4
ERO1L	-0.034	-0.005	0.025	0.764	0.979	0.613	0.015	0	0	1	1	1	3
ESCO1	-0.039	-0.003	0.032	0.861	2.327	0.312	0.018	0	14.049	1.163	1	1	3
ESPN	-0.002	0	0.002	0.997	0.631	0.889	0.001	0	0	1	1	1	4
ESPNL	-0.003	0	0.003	0.976	3.618	0.306	0.001	0	17.071	1.206	1	1	4
ET	-0.046	-0.003	0.04	0.9	0.543	0.762	0.022	0	0	1	1	1	3
ETV1	-0.002	0	0.002	0.99	0.441	0.802	0.001	0	0	1	1	1	3
ETV6	-0.004	0	0.004	0.998	0.161	0.984	0.002	0	0	1	1	1	4
EVI2A	-0.004	0	0.004	0.981	0.851	0.653	0.002	0	0	1	1	1	3
EVI5L	-0.029	0.002	0.033	0.895	1.984	0.576	0.016	0	0	1	1	1	4
EWSR1	-0.023	0.002	0.026	0.893	1.225	0.747	0.012	0	0	1	1	1	4
EXOSC6	-0.075	-0.004	0.066	0.906	4.722	0.094	0.036	0.002	57.646	2.361	1	1	3
EXPH5	-0.002	0	0.002	0.996	1.163	0.762	0.001	0	0	1	1	1	4
EXT1	-0.061	-0.003	0.056	0.93	2.548	0.467	0.03	0	0	1	1	1	4
EXT2	-0.029	-0.002	0.026	0.909	0.72	0.869	0.014	0	0	1	1	1	4
F12	-0.004	0	0.004	0.957	2.638	0.451	0.002	0	0	1	1	1	4
FA2H	-0.004	0	0.004	0.99	0.727	0.867	0.002	0	0	1	1	1	4
FABP6	-0.004	0	0.004	0.966	1.184	0.757	0.002	0	0	1	1	1	4
FAH	-0.002	0	0.002	0.976	1.001	0.801	0.001	0	0	1	1	1	4
FAHD1	-0.042	-0.004	0.034	0.837	2.157	0.54	0.02	0	0	1	1	1	4
FAM100B	-0.004	0	0.004	0.964	0.887	0.642	0.002	0	0	1	1	1	3
FAM101A	-0.003	0	0.003	0.959	2.591	0.274	0.001	0	22.824	1.296	1	1	3
FAM102B	-0.079	-0.006	0.066	0.863	3.638	0.162	0.037	0.002	45.021	1.819	1	1	3
FAM113A	-0.035	0.006	0.047	0.777	2.141	0.343	0.021	0	6.595	1.071	1	1	3
FAM122B	-0.048	-0.007	0.034	0.728	1.763	0.414	0.021	0	0	1	1	1	3
FAM129B	-0.002	0	0.002	0.994	0.098	0.952	0.001	0	0	1	1	1	3
FAM13A1	-0.05	0.006	0.062	0.833	0.084	0.959	0.028	0	0	1	1	1	3
FAM18B	-0.031	-0.005	0.022	0.738	0.32	0.852	0.014	0	0	1	1	1	3
FAM19A1	-0.004	0	0.004	0.984	0.611	0.737	0.002	0	0	1	1	1	3
FAM19A2	-0.004	0	0.004	0.973	1.346	0.51	0.002	0	0	1	1	1	3
FAM19A3	-0.002	0	0.002	0.987	0.405	0.816	0.001	0	0	1	1	1	3
FAM24B	-0.031	0.004	0.04	0.814	1.495	0.683	0.018	0	0	1	1	1	4
FAM26C	-0.004	0	0.004	0.963	0.278	0.87	0.002	0	0	1	1	1	3
FAM36A	-0.038	0.003	0.044	0.877	1.37	0.504	0.021	0	0	1	1	1	3
FAM38B	-0.004	0	0.004	0.983	0.518	0.772	0.002	0	0	1	1	1	3
FAM40A	-0.023	0.001	0.026	0.931	0.488	0.784	0.013	0	0	1	1	1	3
FAM43A	-0.061	-0.003	0.056	0.93	0.723	0.868	0.03	0	0	1	1	1	4
FAM48A	-0.002	0	0.002	0.974	1.013	0.603	0.001	0	0	1	1	1	3
FAM49A	-0.004	0	0.004	0.969	0.52	0.771	0.002	0	0	1	1	1	3
FAM50A	-0.028	0.001	0.03	0.931	1.012	0.603	0.015	0	0	1	1	1	3
FAM53B	-0.004	0	0.004	0.912	4.636	0.2	0.002	0	35.288	1.545	1	1	4
FAM62B	-0.034	-0.004	0.027	0.81	0.162	0.922	0.015	0	0	1	1	1	3
FAM63B	-0.002	0	0.002	1	0	1	0.001	0	0	1	1	1	3
FAM65A	-0.044	-0.002	0.04	0.926	1.065	0.587	0.022	0	0	1	1	1	3
FAM72A	-0.002	0	0.002	0.976	1.012	0.603	0.001	0	0	1	1	1	3
FAM76B	-0.002	0	0.002	0.988	0.294	0.961	0.001	0	0	1	1	1	4
FAM80B	-0.002	0	0.002	0.997	0.039	0.981	0.001	0	0	1	1	1	3
FAM82C	-0.024	-0.003	0.018	0.756	0.625	0.732	0.011	0	0	1	1	1	3
FANCE	-0.002	0	0.002	0.986	0.896	0.826	0.001	0	0	1	1	1	4
FARP2	-0.002	0	0.002	0.983	0.713	0.7	0.001	0	0	1	1	1	3
FAT2	-0.002	0	0.002	0.995	0.107	0.991	0.001	0	0	1	1	1	4
FBXL12	-0.002	0	0.002	0.955	1.853	0.603	0.001	0	0	1	1	1	4
FBXL6	-0.002	0	0.002	0.981	1.285	0.733	0.001	0	0	1	1	1	4
FBXO11	-0.025	-0.001	0.022	0.912	0.155	0.984	0.012	0	0	1	1	1	4
FBXO17	-0.002	0	0.002	0.988	0.268	0.875	0.001	0	0	1	1	1	3
FBXO2	-0.045	0.004	0.052	0.886	4.902	0.179	0.025	0.001	38.795	1.634	1	1	4
FBXO30	-0.075	-0.009	0.057	0.798	0.799	0.85	0.034	0	0	1	1	1	4
FBXO42	-0.063	0.003	0.069	0.937	0.754	0.861	0.034	0	0	1	1	1	4
FBXO44	-0.006	0	0.005	0.868	7.16	0.067	0.003	0	58.103	2.387	1	1	4
FBXO6	-0.004	0	0.004	0.968	1.374	0.712	0.002	0	0	1	1	1	4
FBXO7	-0.032	0.006	0.044	0.754	0.259	0.967	0.019	0	0	1	1	1	4
FBXO9	-0.004	0	0.005	0.828	5.433	0.143	0.002	0	44.782	1.811	1	1	4
FBXW11	-0.027	0	0.026	0.978	0.266	0.966	0.014	0	0	1	1	1	4
FCF1	-0.002	0	0.002	0.991	0.685	0.877	0.001	0	0	1	1	1	4
FCHO1	-0.004	0	0.004	0.987	0.532	0.766	0.002	0	0	1	1	1	3
FEM1C	-0.085	-0.008	0.069	0.844	1.333	0.721	0.039	0	0	1	1	1	4
FES	-0.004	0	0.004	0.978	1.19	0.756	0.002	0	0	1	1	1	4
FGF1	-0.004	0	0.004	0.963	1.508	0.47	0.002	0	0	1	1	1	3
FGF13	-0.016	-0.001	0.013	0.852	2.034	0.362	0.007	0	1.664	1.017	1	1	3
FGF17	-0.002	0	0.002	0.992	1.259	0.739	0.001	0	0	1	1	1	4
FGF3	-0.002	0	0.002	0.999	0.002	0.999	0.001	0	0	1	1	1	3
FGL2	-0.002	0	0.002	0.996	2.324	0.508	0.001	0	0	1	1	1	4
FHOD1	-0.002	0	0.002	0.971	1.73	0.63	0.001	0	0	1	1	1	4
FIGNL1	-0.002	0	0.002	0.977	2.045	0.563	0.001	0	0	1	1	1	4
FIS1	-0.041	-0.003	0.034	0.871	1.858	0.602	0.019	0	0	1	1	1	4
FKBP11	-0.036	-0.001	0.034	0.954	0.627	0.89	0.018	0	0	1	1	1	4
FKBP1A	-0.057	0.006	0.07	0.844	0.553	0.907	0.032	0	0	1	1	1	4
FKBP2	-0.075	0.009	0.092	0.838	6.149	0.105	0.043	0.003	51.208	2.05	1	1	4
FKBP3	-0.043	-0.005	0.033	0.783	2.088	0.554	0.019	0	0	1	1	1	4
FKBP4	-0.041	0.002	0.045	0.929	2.257	0.521	0.022	0	0	1	1	1	4
FKBP8	-0.036	-0.003	0.03	0.839	0.977	0.807	0.017	0	0	1	1	1	4
FLJ10120	-0.002	0	0.002	0.995	0.468	0.791	0.001	0	0	1	1	1	3
FLJ10154	-0.03	-0.001	0.029	0.973	0.377	0.828	0.015	0	0	1	1	1	3
FLJ10159	-0.06	0.013	0.085	0.728	6.908	0.032	0.037	0.003	71.048	3.454	1	1	3
FLJ10178	-0.004	0	0.004	0.976	0.298	0.862	0.002	0	0	1	1	1	3
FLJ10324	-0.002	0	0.002	0.981	0.709	0.701	0.001	0	0	1	1	1	3
FLJ10374	-0.002	0	0.002	0.989	0.255	0.88	0.001	0	0	1	1	1	3
FLJ10379	-0.042	-0.004	0.034	0.834	0.13	0.937	0.019	0	0	1	1	1	3
FLJ10726	-0.023	0.003	0.028	0.845	0.142	0.931	0.013	0	0	1	1	1	3
FLJ10815	-0.004	0	0.004	0.989	0.134	0.935	0.002	0	0	1	1	1	3
FLJ11017	-0.004	0	0.004	0.943	4.09	0.129	0.002	0	51.101	2.045	1	1	3
FLJ11783	-0.002	0	0.002	0.994	0.148	0.929	0.001	0	0	1	1	1	3
FLJ11806	-0.041	-0.006	0.029	0.735	0.223	0.895	0.018	0	0	1	1	1	3
FLJ12118	-0.002	0	0.002	0.988	0.236	0.889	0.001	0	0	1	1	1	3
FLJ12949	-0.002	0	0.002	0.994	0.108	0.947	0.001	0	0	1	1	1	3
FLJ13912	-0.002	0	0.002	0.987	0.176	0.916	0.001	0	0	1	1	1	3
FLJ20054	-0.086	0.003	0.092	0.949	0.41	0.815	0.046	0	0	1	1	1	3
FLJ20152	-0.049	-0.002	0.045	0.938	1.034	0.596	0.024	0	0	1	1	1	3
FLJ20254	-0.044	-0.001	0.042	0.948	0.871	0.647	0.022	0	0	1	1	1	3
FLJ20364	-0.002	0	0.002	0.97	1.757	0.415	0.001	0	0	1	1	1	3
FLJ20558	-0.038	0.002	0.042	0.922	0.716	0.699	0.02	0	0	1	1	1	3
FLJ20625	-0.031	0.002	0.036	0.89	0.444	0.801	0.017	0	0	1	1	1	3
FLJ20718	-0.002	0	0.002	0.991	0.196	0.907	0.001	0	0	1	1	1	3
FLJ20920	-0.002	0	0.002	0.977	1.077	0.583	0.001	0	0	1	1	1	3
FLJ21106	-0.002	0	0.002	0.999	0.001	0.999	0.001	0	0	1	1	1	3
FLJ21125	-0.049	-0.007	0.035	0.731	1.557	0.459	0.021	0	0	1	1	1	3
FLJ21687	-0.002	0	0.002	0.993	0.18	0.914	0.001	0	0	1	1	1	3
FLJ21827	-0.031	0.005	0.042	0.771	0.649	0.723	0.019	0	0	1	1	1	3
FLJ21839	-0.031	-0.001	0.029	0.958	8.208	0.017	0.015	0.001	75.634	4.104	1	1	3
FLJ22104	-0.042	0.002	0.045	0.943	3.187	0.203	0.022	0.001	37.248	1.594	1	1	3
FLJ22639	-0.002	0	0.002	0.996	0.105	0.949	0.001	0	0	1	1	1	3
FLJ23834	-0.002	0	0.002	0.991	0.414	0.813	0.001	0	0	1	1	1	3
FLJ25006	-0.097	0.014	0.125	0.803	4.647	0.098	0.056	0.005	56.957	2.323	1	1	3
FLJ26850	-0.004	0	0.004	0.955	1.048	0.592	0.002	0	0	1	1	1	3
FLJ31204	-0.002	0	0.002	0.998	0.006	0.997	0.001	0	0	1	1	1	3
FLJ31568	-0.059	-0.008	0.043	0.76	0.456	0.796	0.026	0	0	1	1	1	3
FLJ33718	-0.004	0	0.004	0.923	3.74	0.154	0.002	0	46.526	1.87	1	1	3
FLJ35220	-0.004	0	0.004	0.898	1.972	0.373	0.002	0	0	1	1	1	3
FLJ36070	-0.002	0	0.002	0.989	0.056	0.973	0.001	0	0	1	1	1	3
