lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
SEC23B	-0.047	-0.003	0.041	0.898	0.361	0.835	0.022	0	0	1	1	1	3
SEC24A	-0.002	0	0.002	0.999	0.001	1	0.001	0	0	1	1	1	3
SEC24B	-0.002	0	0.002	0.974	0.558	0.906	0.001	0	0	1	1	1	4
SEC31L2	-0.002	0	0.002	0.992	0.128	0.938	0.001	0	0	1	1	1	3
SEC61A2	-0.053	0	0.054	0.987	2.401	0.301	0.027	0	16.702	1.201	1	1	3
SEC61B	-0.043	-0.007	0.03	0.728	0.062	0.97	0.019	0	0	1	1	1	3
SEC8L1	-0.025	0.012	0.05	0.526	0.255	0.88	0.019	0	0	1	1	1	3
SELENBP1	-0.067	-0.008	0.052	0.797	0.408	0.939	0.03	0	0	1	1	1	4
SELK	-0.032	0.009	0.05	0.666	0.593	0.744	0.021	0	0	1	1	1	3
SELM	-0.035	-0.004	0.028	0.818	0.105	0.949	0.016	0	0	1	1	1	3
SELO	-0.027	-0.002	0.024	0.895	0.299	0.861	0.013	0	0	1	1	1	3
SELS	-0.033	0.005	0.043	0.798	0.199	0.905	0.019	0	0	1	1	1	3
SEMA3C	-0.004	0	0.004	0.984	0.604	0.739	0.002	0	0	1	1	1	3
SEMA4A	-0.004	0	0.004	0.952	1.478	0.687	0.002	0	0	1	1	1	4
SEMA4B	-0.08	0.01	0.1	0.834	0.972	0.808	0.046	0	0	1	1	1	4
SEMA4F	-0.044	-0.005	0.033	0.792	0.087	0.957	0.02	0	0	1	1	1	3
SEMA4G	-0.002	0	0.002	0.994	0.04	0.98	0.001	0	0	1	1	1	3
SEMA5A	-0.004	0	0.004	0.988	1.012	0.798	0.002	0	0	1	1	1	4
SEMA5B	-0.004	0	0.004	0.968	0.259	0.968	0.002	0	0	1	1	1	4
SEMA6C	-0.032	0.008	0.049	0.688	0.606	0.895	0.021	0	0	1	1	1	4
SENP7	-0.028	0.009	0.046	0.617	0.465	0.792	0.019	0	0	1	1	1	3
Septin 11	-0.03	0.01	0.049	0.625	0.07	0.966	0.02	0	0	1	1	1	3
Septin 4	-0.068	0.016	0.1	0.709	0.116	0.944	0.043	0	0	1	1	1	3
Septin 6	-0.041	-0.003	0.036	0.888	0.69	0.708	0.02	0	0	1	1	1	3
Septin 7	-0.049	0.001	0.051	0.977	0.56	0.756	0.025	0	0	1	1	1	3
SEPW1	-0.025	-0.002	0.021	0.873	0.462	0.794	0.012	0	0	1	1	1	3
SERINC1	-0.029	-0.003	0.023	0.842	1.475	0.478	0.013	0	0	1	1	1	3
SERPINF1	-0.042	-0.01	0.023	0.557	3.278	0.351	0.017	0	8.49	1.093	1	1	4
SERPINI1	-0.096	-0.022	0.052	0.553	3.044	0.218	0.038	0.002	34.287	1.522	1	1	3
SERTAD1	-0.071	0.004	0.079	0.912	0.758	0.859	0.038	0	0	1	1	1	4
SERTAD2	-0.046	0	0.046	0.996	3.977	0.137	0.023	0.001	49.712	1.989	1	1	3
SESTD1	-0.05	-0.003	0.044	0.896	0.535	0.911	0.024	0	0	1	1	1	4
SETD1A	-0.029	0.012	0.052	0.567	0.68	0.878	0.021	0	0	1	1	1	4
SETD3	-0.023	-0.001	0.02	0.893	0.001	1	0.011	0	0	1	1	1	3
SETD4	-0.004	0	0.004	0.986	1.052	0.789	0.002	0	0	1	1	1	4
SETD8	-0.022	0.009	0.04	0.587	0.465	0.793	0.016	0	0	1	1	1	3
SETMAR	-0.028	0.009	0.047	0.625	0.271	0.965	0.019	0	0	1	1	1	4
SETX	-0.032	0.007	0.046	0.722	0.417	0.937	0.02	0	0	1	1	1	4
SEZ6	-0.072	-0.003	0.066	0.939	0.526	0.769	0.035	0	0	1	1	1	3
SF1	-0.04	0.002	0.044	0.941	1.347	0.718	0.021	0	0	1	1	1	4
SF3B1	-0.018	-0.004	0.01	0.603	1.502	0.682	0.007	0	0	1	1	1	4
SF3B14	-0.042	-0.004	0.035	0.852	0.839	0.658	0.02	0	0	1	1	1	3
SF3B2	-0.033	-0.003	0.027	0.832	3.681	0.298	0.015	0	18.491	1.227	1	1	4
SF3B4	-0.024	0.002	0.028	0.887	0.28	0.964	0.013	0	0	1	1	1	4
SFI1	-0.002	0	0.002	0.998	1.048	0.79	0.001	0	0	1	1	1	4
SFRS1	-0.021	0.008	0.038	0.589	1.475	0.478	0.015	0	0	1	1	1	3
SFRS10	-0.026	-0.003	0.019	0.764	0.532	0.767	0.011	0	0	1	1	1	3
SFRS12	-0.047	-0.007	0.032	0.716	0.846	0.655	0.02	0	0	1	1	1	3
SFRS15	-0.022	0.008	0.037	0.605	1.715	0.424	0.015	0	0	1	1	1	3
SFRS16	-0.002	0	0.002	0.987	0.318	0.853	0.001	0	0	1	1	1	3
SFRS2IP	-0.002	0	0.002	0.987	0.269	0.874	0.001	0	0	1	1	1	3
SFRS4	-0.022	0	0.023	0.966	0.034	0.983	0.011	0	0	1	1	1	3
SFRS5	-0.039	-0.008	0.022	0.592	0.63	0.73	0.016	0	0	1	1	1	3
SFRS6	-0.035	0.006	0.047	0.789	0.007	0.997	0.021	0	0	1	1	1	3
SFRS7	-0.048	-0.004	0.04	0.874	0.93	0.628	0.022	0	0	1	1	1	3
SFT2D1	-0.036	0.008	0.051	0.728	1.272	0.529	0.022	0	0	1	1	1	3
SFXN1	-0.051	0.002	0.055	0.936	0.779	0.854	0.027	0	0	1	1	1	4
SFXN3	-0.002	0	0.002	0.983	1.615	0.656	0.001	0	0	1	1	1	4
SFXN5	-0.038	0.014	0.067	0.588	0.164	0.921	0.027	0	0	1	1	1	3
SGK	-0.066	0.004	0.074	0.912	1.475	0.478	0.036	0	0	1	1	1	3
SGSH	-0.062	-0.013	0.036	0.604	0.506	0.918	0.025	0	0	1	1	1	4
SGTA	-0.049	-0.011	0.027	0.578	1.13	0.77	0.02	0	0	1	1	1	4
SH2B1	-0.037	0	0.038	0.983	1.746	0.627	0.019	0	0	1	1	1	4
SH3BGRL2	-0.041	0	0.041	0.988	0.488	0.921	0.021	0	0	1	1	1	4
SH3BP5L	-0.042	0.019	0.08	0.538	0.199	0.905	0.031	0	0	1	1	1	3
SH3D19	-0.049	-0.009	0.031	0.646	0.583	0.9	0.02	0	0	1	1	1	4
SH3GL3	-0.048	-0.008	0.031	0.68	0.481	0.923	0.02	0	0	1	1	1	4
SH3KBP1	-0.023	0.011	0.044	0.526	1.801	0.615	0.017	0	0	1	1	1	4
SH3MD2	-0.004	0	0.004	0.997	0.949	0.622	0.002	0	0	1	1	1	3
SH3PXD2A	-0.045	0.019	0.084	0.561	3.53	0.317	0.033	0.001	15.009	1.177	1	1	4
SHANK3	-0.038	0.001	0.041	0.958	1.959	0.581	0.02	0	0	1	1	1	4
SHARPIN	-0.015	0.007	0.028	0.539	1.92	0.589	0.011	0	0	1	1	1	4
SHC4	-0.004	0	0.004	0.985	0.289	0.962	0.002	0	0	1	1	1	4
SHCBP1	-0.026	-0.005	0.016	0.661	1.797	0.616	0.011	0	0	1	1	1	4
SHE	-0.004	0	0.004	0.929	2.979	0.395	0.002	0	0	1	1	1	4
SHF	-0.002	0	0.002	0.98	0.907	0.635	0.001	0	0	1	1	1	3
SHMT2	-0.03	0.014	0.057	0.535	0.618	0.734	0.022	0	0	1	1	1	3
SHPRH	-0.032	0.009	0.051	0.66	0.12	0.942	0.021	0	0	1	1	1	3
SHROOM4	-0.042	0.015	0.073	0.598	0.418	0.937	0.029	0	0	1	1	1	4
SIAH2	-0.039	-0.007	0.026	0.691	1.625	0.654	0.017	0	0	1	1	1	4
SIDT1	-0.036	0.015	0.066	0.557	1.933	0.586	0.026	0	0	1	1	1	4
SIL1	-0.033	-0.007	0.02	0.631	4.412	0.22	0.014	0	32.011	1.471	1	1	4
SIN3A	-0.046	-0.004	0.038	0.86	1.715	0.424	0.022	0	0	1	1	1	3
SIN3B	-0.053	0.02	0.093	0.593	0.305	0.859	0.037	0	0	1	1	1	3
SIPA1	-0.017	0.007	0.031	0.587	3.227	0.358	0.012	0	7.043	1.076	1	1	4
SIPA1L2	-0.027	0.008	0.043	0.639	0.748	0.688	0.018	0	0	1	1	1	3
SIPA1L3	-0.032	0.012	0.056	0.589	0.24	0.971	0.022	0	0	1	1	1	4
SIRT1	-0.065	-0.011	0.042	0.676	0.404	0.817	0.027	0	0	1	1	1	3
SIX4	-0.002	0	0.002	0.999	0.007	0.997	0.001	0	0	1	1	1	3
SKI	-0.002	0	0.002	0.973	0.775	0.679	0.001	0	0	1	1	1	3
SKIP	-0.072	-0.014	0.044	0.645	0.93	0.628	0.03	0	0	1	1	1	3
SLC10A3	-0.026	-0.004	0.018	0.739	2.38	0.304	0.011	0	15.972	1.19	1	1	3
SLC12A4	-0.002	0	0.002	0.98	1.381	0.71	0.001	0	0	1	1	1	4
SLC12A8	-0.004	0	0.004	0.986	0.396	0.941	0.002	0	0	1	1	1	4
SLC12A9	-0.041	0.02	0.081	0.525	0.758	0.859	0.031	0	0	1	1	1	4
SLC13A5	-0.177	-0.042	0.092	0.537	7.001	0.072	0.069	0.01	57.147	2.334	1	1	4
SLC15A3	-0.06	0.006	0.073	0.853	2.829	0.419	0.034	0	0	1	1	1	4
SLC15A4	-0.041	-0.009	0.024	0.603	0.419	0.811	0.016	0	0	1	1	1	3
SLC16A10	-0.033	0.01	0.052	0.665	0.193	0.908	0.022	0	0	1	1	1	3
SLC16A12	-0.018	0.002	0.022	0.873	0.618	0.892	0.01	0	0	1	1	1	4
SLC16A9	-0.091	0.008	0.106	0.879	0.772	0.68	0.05	0	0	1	1	1	3
SLC17A6	-0.004	0	0.004	0.979	1.701	0.637	0.002	0	0	1	1	1	4
SLC1A3	-0.049	0.009	0.066	0.772	0.728	0.867	0.029	0	0	1	1	1	4
SLC1A6	-0.002	0	0.002	0.996	0.341	0.952	0.001	0	0	1	1	1	4
SLC22A18AS	-0.004	0	0.004	0.928	1.797	0.407	0.002	0	0	1	1	1	3
SLC22A5	-0.054	-0.008	0.039	0.751	0.963	0.81	0.024	0	0	1	1	1	4
SLC23A2	-0.035	0.002	0.038	0.928	1.018	0.601	0.019	0	0	1	1	1	3
SLC24A4	-0.004	0	0.004	0.999	0.21	0.976	0.002	0	0	1	1	1	4
SLC24A6	-0.042	0.013	0.068	0.64	0.623	0.732	0.028	0	0	1	1	1	3
SLC25A11	-0.022	0.01	0.042	0.546	0.606	0.895	0.016	0	0	1	1	1	4
SLC25A18	-0.092	-0.013	0.066	0.745	0.694	0.707	0.04	0	0	1	1	1	3
SLC25A19	-0.072	-0.015	0.043	0.616	5.509	0.138	0.029	0.001	45.546	1.836	1	1	4
SLC25A23	-0.023	0.002	0.026	0.904	1.211	0.75	0.013	0	0	1	1	1	4
SLC25A26	-0.09	-0.018	0.053	0.616	1.311	0.519	0.037	0	0	1	1	1	3
SLC25A28	-0.037	-0.004	0.029	0.816	2.786	0.426	0.017	0	0	1	1	1	4
SLC25A34	-0.002	0	0.002	0.993	0.532	0.912	0.001	0	0	1	1	1	4
SLC25A36	-0.075	-0.016	0.044	0.607	2.07	0.558	0.03	0	0	1	1	1	4
SLC25A37	-0.071	0.016	0.104	0.712	4.618	0.202	0.044	0.003	35.038	1.539	1	1	4
SLC25A43	-0.063	-0.007	0.049	0.803	2.1	0.552	0.029	0	0	1	1	1	4
SLC26A11	-0.004	0	0.004	0.971	1.784	0.618	0.002	0	0	1	1	1	4
SLC26A2	-0.002	0	0.002	0.985	0.523	0.914	0.001	0	0	1	1	1	4
SLC26A4	-0.004	0	0.004	0.968	0.356	0.837	0.002	0	0	1	1	1	3
SLC26A6	-0.049	-0.009	0.032	0.679	0.17	0.919	0.021	0	0	1	1	1	3
SLC27A1	-0.051	0.01	0.071	0.74	0.328	0.955	0.031	0	0	1	1	1	4
SLC27A4	-0.045	0.017	0.08	0.587	0.124	0.94	0.032	0	0	1	1	1	3
SLC28A1	-0.055	0.014	0.083	0.693	0.111	0.946	0.035	0	0	1	1	1	3
SLC29A2	-0.036	0	0.036	0.998	0.729	0.866	0.019	0	0	1	1	1	4
SLC2A1	-0.095	-0.017	0.061	0.67	3.491	0.175	0.04	0.002	42.703	1.745	1	1	3
SLC2A11	-0.002	0	0.002	0.968	1.706	0.636	0.001	0	0	1	1	1	4
SLC30A3	-0.004	0	0.004	0.948	1.302	0.729	0.002	0	0	1	1	1	4
SLC35A1	-0.032	-0.002	0.027	0.879	1.086	0.78	0.015	0	0	1	1	1	4
SLC35B2	-0.05	-0.008	0.034	0.705	0.101	0.951	0.022	0	0	1	1	1	3
SLC35B4	-0.055	-0.013	0.029	0.542	1.883	0.597	0.021	0	0	1	1	1	4
SLC35C1	-0.031	-0.004	0.024	0.798	1.481	0.477	0.014	0	0	1	1	1	3
SLC35E1	-0.044	0.01	0.064	0.71	1.036	0.792	0.027	0	0	1	1	1	4
SLC35E3	-0.035	-0.002	0.032	0.927	2.44	0.486	0.017	0	0	1	1	1	4
SLC35F3	-0.047	-0.003	0.042	0.908	1.498	0.683	0.023	0	0	1	1	1	4
SLC35F4	-0.002	0	0.002	0.984	0.562	0.905	0.001	0	0	1	1	1	4
SLC36A4	-0.066	-0.01	0.045	0.723	0.14	0.987	0.028	0	0	1	1	1	4
SLC37A1	-0.002	0	0.002	0.984	1.112	0.574	0.001	0	0	1	1	1	3
SLC37A4	-0.042	-0.009	0.025	0.61	1.236	0.744	0.017	0	0	1	1	1	4
SLC38A2	-0.061	-0.01	0.04	0.692	0.285	0.963	0.026	0	0	1	1	1	4
SLC38A5	-0.062	-0.01	0.042	0.708	1.803	0.614	0.027	0	0	1	1	1	4
SLC39A11	-0.051	-0.002	0.047	0.925	0.545	0.909	0.025	0	0	1	1	1	4
SLC39A12	-0.004	0	0.004	0.975	1.462	0.481	0.002	0	0	1	1	1	3
SLC39A14	-0.043	0	0.042	0.989	0.169	0.983	0.022	0	0	1	1	1	4
SLC39A6	-0.028	0.012	0.051	0.559	1.035	0.596	0.02	0	0	1	1	1	3
SLC40A1	-0.027	0.007	0.04	0.686	3.639	0.303	0.017	0	17.565	1.213	1	1	4
SLC41A1	-0.028	0.001	0.031	0.925	1.668	0.434	0.015	0	0	1	1	1	3
SLC41A3	-0.028	-0.005	0.019	0.69	0.388	0.943	0.012	0	0	1	1	1	4
SLC44A3	-0.002	0	0.002	0.991	0.812	0.666	0.001	0	0	1	1	1	3
SLC44A4	-0.025	-0.002	0.021	0.854	1.293	0.524	0.012	0	0	1	1	1	3
SLC45A2	-0.002	0	0.002	0.997	0.026	0.987	0.001	0	0	1	1	1	3
SLC4A1AP	-0.051	-0.005	0.042	0.849	4.103	0.251	0.024	0.001	26.887	1.368	1	1	4
SLC4A3	-0.054	-0.012	0.031	0.586	3.721	0.293	0.022	0	19.377	1.24	1	1	4
SLC4A4	-0.09	-0.018	0.053	0.611	2.117	0.347	0.036	0	5.518	1.058	1	1	3
SLC4A5	-0.045	0.017	0.08	0.588	0.84	0.84	0.032	0	0	1	1	1	4
SLC4A8	-0.054	0.017	0.089	0.638	0.086	0.958	0.036	0	0	1	1	1	3
SLC5A6	-0.051	0.01	0.071	0.756	1.518	0.678	0.031	0	0	1	1	1	4
SLC5A8	-0.072	0.003	0.077	0.947	0.436	0.933	0.038	0	0	1	1	1	4
SLC6A12	-0.062	0.009	0.079	0.808	1.491	0.684	0.036	0	0	1	1	1	4
SLC6A13	-0.002	0	0.002	0.979	1.479	0.687	0.001	0	0	1	1	1	4
SLC6A7	-0.054	0.005	0.065	0.865	0.514	0.916	0.03	0	0	1	1	1	4
SLC7A10	-0.155	-0.038	0.08	0.527	4.772	0.189	0.06	0.005	37.131	1.591	1	1	4
SLC7A14	-0.04	-0.001	0.038	0.954	1.069	0.785	0.02	0	0	1	1	1	4
SLC7A2	-0.065	0.025	0.114	0.591	1.492	0.684	0.046	0	0	1	1	1	4
SLC7A5	-0.068	-0.015	0.038	0.573	1.593	0.661	0.027	0	0	1	1	1	4
SLC7A6	-0.034	0.007	0.047	0.743	0.705	0.872	0.021	0	0	1	1	1	4
SLC7A9	-0.002	0	0.002	0.989	0.766	0.857	0.001	0	0	1	1	1	4
SLC9A5	-0.052	0.011	0.074	0.737	2.167	0.539	0.032	0	0	1	1	1	4
SLCO1A2	-0.004	0	0.004	0.985	0.295	0.961	0.002	0	0	1	1	1	4
SLCO2A1	-0.004	0	0.004	0.931	2.803	0.423	0.002	0	0	1	1	1	4
SLCO2B1	-0.061	0.02	0.101	0.63	2.968	0.397	0.042	0	0	1	1	1	4
SLIT2	-0.004	0	0.004	0.934	1.71	0.425	0.002	0	0	1	1	1	3
SLITL2	-0.004	0	0.004	0.958	1.969	0.374	0.002	0	0	1	1	1	3
SLK	-0.043	-0.005	0.033	0.804	3.61	0.307	0.019	0	16.903	1.203	1	1	4
SLMAP	-0.028	0.001	0.031	0.935	0.452	0.929	0.015	0	0	1	1	1	4
SLTM	-0.031	-0.006	0.019	0.658	0.344	0.951	0.013	0	0	1	1	1	4
SMA4	-0.08	0.01	0.099	0.832	0.393	0.821	0.046	0	0	1	1	1	3
SMAD5	-0.036	0.006	0.048	0.785	1.073	0.784	0.021	0	0	1	1	1	4
SMAD7	-0.04	0.003	0.046	0.895	2.373	0.305	0.022	0	15.734	1.187	1	1	3
SMAP1	-0.057	0	0.057	0.992	2.692	0.442	0.029	0	0	1	1	1	4
SMARCA1	-0.046	0.001	0.047	0.981	0.958	0.812	0.024	0	0	1	1	1	4
SMARCA4	-0.02	0.002	0.025	0.831	0.878	0.831	0.012	0	0	1	1	1	4
SMARCAD1	-0.042	-0.01	0.022	0.557	3.492	0.322	0.016	0	14.077	1.164	1	1	4
SMARCB1	-0.026	-0.003	0.021	0.825	0.428	0.934	0.012	0	0	1	1	1	4
SMARCC2	-0.022	0.008	0.037	0.617	2.099	0.552	0.015	0	0	1	1	1	4
SMARCD2	-0.002	0	0.002	0.995	0.219	0.974	0.001	0	0	1	1	1	4
SMC1L1	-0.002	0	0.002	0.998	0.015	0.992	0.001	0	0	1	1	1	3
SMC6L1	-0.003	0	0.003	0.963	2.827	0.243	0.002	0	29.258	1.414	1	1	3
SMCY	-0.055	-0.013	0.028	0.534	3.079	0.214	0.021	0	35.048	1.54	1	1	3
SMG1	-0.04	-0.002	0.036	0.92	0.302	0.96	0.019	0	0	1	1	1	4
SMNDC1	-0.03	0.001	0.032	0.945	1.847	0.605	0.016	0	0	1	1	1	4
SMOX	-0.057	0.012	0.081	0.732	0.261	0.967	0.035	0	0	1	1	1	4
SMPD1	-0.026	0.007	0.04	0.66	2.92	0.404	0.017	0	0	1	1	1	4
SMPD3	-0.004	0	0.004	0.989	0.973	0.808	0.002	0	0	1	1	1	4
SMPDL3B	-0.002	0	0.002	0.991	1.02	0.796	0.001	0	0	1	1	1	4
SMPX	-0.002	0	0.002	0.997	0.248	0.883	0.001	0	0	1	1	1	3
SMTN	-0.026	0.004	0.033	0.811	1.305	0.728	0.015	0	0	1	1	1	4
SMU1	-0.043	-0.006	0.03	0.732	0.946	0.814	0.019	0	0	1	1	1	4
SMYD3	-0.089	-0.018	0.053	0.617	1.707	0.635	0.036	0	0	1	1	1	4
SMYD4	-0.032	0.004	0.039	0.843	0.701	0.873	0.018	0	0	1	1	1	4
SNAI2	-0.003	0	0.003	0.978	2.644	0.267	0.001	0	24.346	1.322	1	1	3
SNAP23	-0.004	0	0.004	0.948	1.987	0.575	0.002	0	0	1	1	1	4
SNAP29	-0.029	0.014	0.057	0.526	1.207	0.547	0.022	0	0	1	1	1	3
SNAP91	-0.029	-0.004	0.021	0.754	0.163	0.983	0.013	0	0	1	1	1	4
SNAPAP	-0.027	0.012	0.051	0.535	1.377	0.502	0.02	0	0	1	1	1	3
SNAPC1	-0.056	0.024	0.104	0.557	0.518	0.772	0.041	0	0	1	1	1	3
SNAPC2	-0.03	0.004	0.039	0.811	0.775	0.856	0.018	0	0	1	1	1	4
SNAPC5	-0.099	-0.021	0.057	0.596	0.189	0.91	0.04	0	0	1	1	1	3
SNCAIP	-0.032	0.015	0.063	0.529	0.143	0.931	0.024	0	0	1	1	1	3
SNF8	-0.027	0.01	0.047	0.599	0.366	0.947	0.019	0	0	1	1	1	4
SNFT	-0.004	0	0.004	0.965	0.74	0.691	0.002	0	0	1	1	1	3
SNHG5	-0.056	0.008	0.072	0.802	0.957	0.62	0.033	0	0	1	1	1	3
SNIP1	-0.038	-0.004	0.03	0.829	2.669	0.446	0.017	0	0	1	1	1	4
SNRPB2	-0.033	-0.001	0.032	0.97	1.359	0.715	0.017	0	0	1	1	1	4
SNRPC	-0.027	0.004	0.035	0.805	0.581	0.901	0.016	0	0	1	1	1	4
SNRPD2	-0.011	0.002	0.015	0.798	0.749	0.688	0.007	0	0	1	1	1	3
SNRPD3	-0.051	0.004	0.06	0.875	1.04	0.595	0.028	0	0	1	1	1	3
SNRPF	-0.045	-0.005	0.036	0.82	0.097	0.992	0.021	0	0	1	1	1	4
SNRPN	-0.03	-0.006	0.018	0.609	0.556	0.906	0.012	0	0	1	1	1	4
SNTA1	-0.041	0.012	0.065	0.658	0.347	0.951	0.027	0	0	1	1	1	4
SNTB1	-0.035	0.007	0.049	0.743	0.648	0.885	0.021	0	0	1	1	1	4
SNTB2	-0.062	-0.007	0.047	0.796	1.374	0.712	0.028	0	0	1	1	1	4
SNUPN	-0.042	-0.001	0.039	0.946	1.524	0.467	0.02	0	0	1	1	1	3
SNW1	-0.029	-0.002	0.024	0.854	1.936	0.586	0.014	0	0	1	1	1	4
SNX1	-0.033	-0.005	0.022	0.701	2.132	0.545	0.014	0	0	1	1	1	4
SNX12	-0.002	0	0.002	0.997	0.146	0.986	0.001	0	0	1	1	1	4
SNX13	-0.004	0	0.004	0.942	1.537	0.464	0.002	0	0	1	1	1	3
SNX17	-0.026	-0.004	0.019	0.747	0.38	0.944	0.011	0	0	1	1	1	4
SNX19	-0.033	0.006	0.045	0.763	1.265	0.737	0.02	0	0	1	1	1	4
SNX2	-0.029	0.011	0.05	0.595	0.239	0.887	0.02	0	0	1	1	1	3
SNX24	-0.043	0.002	0.047	0.935	0.239	0.887	0.023	0	0	1	1	1	3
SNX27	-0.019	0.002	0.023	0.831	3.26	0.353	0.011	0	7.968	1.087	1	1	4
SNX3	-0.037	-0.004	0.028	0.799	0.584	0.9	0.017	0	0	1	1	1	4
SNX7	-0.004	0	0.004	0.991	0.438	0.932	0.002	0	0	1	1	1	4
SOD2	-0.065	0.014	0.092	0.735	0.747	0.688	0.04	0	0	1	1	1	3
SORBS1	-0.054	0.012	0.077	0.727	0.627	0.731	0.033	0	0	1	1	1	3
SORBS2	-0.053	-0.008	0.036	0.715	2.397	0.494	0.023	0	0	1	1	1	4
SORCS1	-0.004	0	0.004	0.981	0.999	0.802	0.002	0	0	1	1	1	4
SORCS2	-0.004	0	0.004	0.931	1.451	0.694	0.002	0	0	1	1	1	4
SORL1	-0.038	-0.009	0.02	0.548	1.2	0.753	0.015	0	0	1	1	1	4
SOX11	-0.004	0	0.004	0.996	0.266	0.966	0.002	0	0	1	1	1	4
SOX12	-0.002	0	0.002	0.999	0.01	0.995	0.001	0	0	1	1	1	3
SOX13	-0.004	0	0.004	0.945	0.813	0.846	0.002	0	0	1	1	1	4
SOX15	-0.045	0.001	0.047	0.978	0.275	0.965	0.024	0	0	1	1	1	4
SOX2	-0.073	0.004	0.081	0.916	1	0.801	0.039	0	0	1	1	1	4
SOX9	-0.075	0.027	0.128	0.607	0.552	0.907	0.052	0	0	1	1	1	4
SP2	-0.031	-0.006	0.02	0.647	0.925	0.819	0.013	0	0	1	1	1	4
SP3	-0.039	0.006	0.05	0.797	2.753	0.431	0.023	0	0	1	1	1	4
SPA17	-0.079	-0.017	0.046	0.602	0.727	0.695	0.032	0	0	1	1	1	3
SPAG1	-0.002	0	0.002	0.996	0.819	0.845	0.001	0	0	1	1	1	4
SPAST	-0.055	-0.006	0.044	0.825	1.814	0.612	0.025	0	0	1	1	1	4
SPATA20	-0.042	0.001	0.045	0.955	1.9	0.594	0.022	0	0	1	1	1	4
SPATA5L1	-0.034	0.003	0.041	0.864	0.294	0.863	0.019	0	0	1	1	1	3
SPATS2	-0.045	-0.008	0.03	0.688	1.224	0.542	0.019	0	0	1	1	1	3
SPC24	-0.002	0	0.002	0.996	0.066	0.968	0.001	0	0	1	1	1	3
SPFH2	-0.033	-0.002	0.028	0.885	1.44	0.487	0.015	0	0	1	1	1	3
SPG20	-0.047	0.005	0.058	0.842	0.362	0.834	0.027	0	0	1	1	1	3
SPHK2	-0.031	-0.003	0.024	0.807	1.144	0.564	0.014	0	0	1	1	1	3
SPINK6	-0.002	0	0.002	1	0.15	0.985	0.001	0	0	1	1	1	4
SPINT2	-0.057	-0.01	0.037	0.685	0.771	0.856	0.024	0	0	1	1	1	4
SPIRE1	-0.037	-0.005	0.027	0.761	0.283	0.868	0.016	0	0	1	1	1	3
SPOCK	-0.051	-0.011	0.03	0.613	5.226	0.073	0.021	0.001	61.728	2.613	1	1	3
SPR	-0.004	0	0.004	0.96	1.461	0.482	0.002	0	0	1	1	1	3
SPRN	-0.061	-0.007	0.046	0.785	0.435	0.933	0.027	0	0	1	1	1	4
SPRY1	-0.067	0.004	0.076	0.905	1.803	0.406	0.036	0	0	1	1	1	3
SPRY2	-0.048	-0.006	0.036	0.787	0.932	0.628	0.022	0	0	1	1	1	3
SPSB1	-0.004	0	0.004	0.962	2.107	0.55	0.002	0	0	1	1	1	4
SPSB3	-0.034	-0.003	0.028	0.856	1.258	0.739	0.016	0	0	1	1	1	4
SPTBN2	-0.061	-0.003	0.056	0.93	1.115	0.774	0.03	0	0	1	1	1	4
SPTBN5	-0.002	0	0.002	0.998	0.14	0.987	0.001	0	0	1	1	1	4
SPTY2D1	-0.002	0	0.002	0.977	0.81	0.667	0.001	0	0	1	1	1	3
SQLE	-0.057	-0.008	0.041	0.752	1.377	0.711	0.025	0	0	1	1	1	4
SR140	-0.033	0.003	0.038	0.886	0.799	0.671	0.018	0	0	1	1	1	3
SRC	-0.038	0.004	0.046	0.852	0.167	0.92	0.021	0	0	1	1	1	3
SRGAP2	-0.034	-0.005	0.024	0.74	0.105	0.949	0.015	0	0	1	1	1	3
SRGN	-0.209	-0.047	0.114	0.564	4.261	0.119	0.082	0.011	53.059	2.13	1	1	3
SRP46	-0.041	-0.004	0.034	0.847	0.086	0.958	0.019	0	0	1	1	1	3
SRPX	-0.002	0	0.002	0.996	1.522	0.677	0.001	0	0	1	1	1	4
SRRM1	-0.032	0.002	0.036	0.906	0.712	0.87	0.017	0	0	1	1	1	4
SRRM2	-0.042	0.002	0.047	0.916	1.171	0.557	0.023	0	0	1	1	1	3
SRrp35	-0.054	-0.001	0.052	0.962	0.566	0.753	0.027	0	0	1	1	1	3
SS18L1	-0.034	0.001	0.036	0.949	0.596	0.897	0.018	0	0	1	1	1	4
SS18L2	-0.013	0.002	0.017	0.794	2.24	0.524	0.008	0	0	1	1	1	4
SSBP1	-0.061	-0.014	0.033	0.555	0.287	0.866	0.024	0	0	1	1	1	3
SSBP3	-0.048	-0.01	0.027	0.581	1.198	0.753	0.019	0	0	1	1	1	4
SSFA2	-0.002	0	0.002	0.999	0.006	0.997	0.001	0	0	1	1	1	3
SSH1	-0.002	0	0.002	0.985	0.329	0.848	0.001	0	0	1	1	1	3
SSH3	-0.048	-0.001	0.045	0.955	1.362	0.714	0.024	0	0	1	1	1	4
SSNA1	-0.029	0.002	0.034	0.883	0.43	0.934	0.016	0	0	1	1	1	4
SSPN	-0.047	0.023	0.092	0.525	0.262	0.877	0.035	0	0	1	1	1	3
SSR1	-0.029	0.013	0.056	0.547	0.022	0.989	0.022	0	0	1	1	1	3
