lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
SPAG7	-0.071	-0.029	0.013	0.174	2.36	0.307	0.021	0	15.244	1.18	1	1	3
SPAG9	-0.017	0.011	0.04	0.44	0.677	0.713	0.015	0	0	1	1	1	3
SPARC	-0.033	0.029	0.092	0.356	0.772	0.856	0.032	0	0	1	1	1	4
SPAST	-0.057	-0.007	0.043	0.784	1.68	0.641	0.025	0	0	1	1	1	4
SPATA2	-0.06	-0.02	0.02	0.328	0.182	0.913	0.02	0	0	1	1	1	3
SPATA20	-0.043	0.001	0.044	0.979	1.111	0.774	0.022	0	0	1	1	1	4
SPATA5L1	-0.045	-0.008	0.029	0.675	0.477	0.788	0.019	0	0	1	1	1	3
SPATA7	-0.073	-0.021	0.032	0.44	1.344	0.719	0.027	0	0	1	1	1	4
SPATS2	-0.05	-0.013	0.024	0.496	0.208	0.901	0.019	0	0	1	1	1	3
SPC24	-0.002	0	0.002	0.991	0.28	0.87	0.001	0	0	1	1	1	3
SPCS1	-0.051	-0.016	0.019	0.369	1.066	0.785	0.018	0	0	1	1	1	4
SPEN	-0.033	0.011	0.055	0.623	0.768	0.857	0.022	0	0	1	1	1	4
SPFH1	-0.02	0.034	0.088	0.221	1.208	0.546	0.028	0	0	1	1	1	3
SPFH2	-0.028	0.003	0.033	0.863	0.348	0.84	0.015	0	0	1	1	1	3
SPG20	-0.029	0.023	0.075	0.39	0.135	0.935	0.027	0	0	1	1	1	3
SPG21	-0.116	-0.053	0.01	0.099	0.145	0.986	0.032	0	0	1	1	1	4
SPG3A	-0.025	0.001	0.027	0.954	1.225	0.542	0.013	0	0	1	1	1	3
SPHAR	-0.058	-0.018	0.023	0.389	0.619	0.734	0.021	0	0	1	1	1	3
SPHK2	-0.015	0.013	0.04	0.372	1.297	0.523	0.014	0	0	1	1	1	3
SPIN	-0.013	0.025	0.063	0.2	0.191	0.909	0.019	0	0	1	1	1	3
SPIN-2	-0.026	0.039	0.103	0.242	1.396	0.498	0.033	0	0	1	1	1	3
SPIN1	-0.013	0.017	0.047	0.267	0.088	0.993	0.015	0	0	1	1	1	4
SPINK6	-0.002	0	0.002	0.999	0.486	0.922	0.001	0	0	1	1	1	4
SPINT2	-0.044	0.003	0.05	0.903	0.381	0.944	0.024	0	0	1	1	1	4
SPIRE1	-0.032	0	0.032	0.987	0.392	0.822	0.016	0	0	1	1	1	3
SPIRE2	-0.036	0.006	0.048	0.79	0.403	0.94	0.021	0	0	1	1	1	4
SPN	-0.01	0.062	0.135	0.091	1.052	0.789	0.037	0	0	1	1	1	4
SPOCK	-0.048	0	0.049	0.99	7.349	0.025	0.025	0.001	72.785	3.674	1	1	3
SPOCK2	-0.021	0.003	0.028	0.791	2.159	0.34	0.013	0	7.369	1.08	1	1	3
SPON1	-0.181	-0.085	0.012	0.085	0.124	0.94	0.049	0	0	1	1	1	3
SPOP	-0.023	0.009	0.042	0.58	1.46	0.691	0.017	0	0	1	1	1	4
SPP1	-0.079	0.047	0.174	0.46	1.083	0.582	0.064	0	0	1	1	1	3
SPPL2A	-0.038	0.005	0.048	0.831	0.481	0.786	0.022	0	0	1	1	1	3
SPR	-0.004	0	0.004	0.987	0.154	0.926	0.002	0	0	1	1	1	3
SPRED1	-0.017	0.037	0.092	0.176	0.747	0.688	0.028	0	0	1	1	1	3
SPRED2	-0.1	-0.025	0.05	0.514	0.127	0.939	0.038	0	0	1	1	1	3
SPRN	-0.048	0.005	0.059	0.842	0.203	0.977	0.027	0	0	1	1	1	4
SPRR1A	-0.046	0.027	0.099	0.471	1.732	0.421	0.037	0	0	1	1	1	3
SPRY1	-0.099	-0.025	0.049	0.509	2.144	0.342	0.038	0	6.727	1.072	1	1	3
SPRY2	-0.064	-0.022	0.02	0.311	1.166	0.558	0.022	0	0	1	1	1	3
SPRY4	-0.121	-0.03	0.061	0.523	0.196	0.907	0.046	0	0	1	1	1	3
SPRYD3	-0.043	-0.005	0.033	0.807	0.606	0.895	0.019	0	0	1	1	1	4
SPSB1	-0.004	0	0.004	0.96	1.764	0.623	0.002	0	0	1	1	1	4
SPSB3	-0.024	0.006	0.037	0.681	1.429	0.699	0.016	0	0	1	1	1	4
SPTAN1	-0.038	-0.007	0.023	0.638	0.453	0.797	0.015	0	0	1	1	1	3
SPTBN1	-0.003	0.037	0.078	0.071	2.377	0.498	0.021	0	0	1	1	1	4
SPTBN2	-0.045	0.013	0.072	0.659	1.562	0.668	0.03	0	0	1	1	1	4
SPTBN4	-0.045	-0.005	0.034	0.798	0.507	0.917	0.02	0	0	1	1	1	4
SPTBN5	-0.002	0	0.002	0.998	0.085	0.994	0.001	0	0	1	1	1	4
SPTLC1	-0.032	-0.011	0.01	0.325	1.058	0.787	0.011	0	0	1	1	1	4
SPTY2D1	-0.002	0	0.002	0.993	0.067	0.967	0.001	0	0	1	1	1	3
SQLE	-0.062	-0.013	0.036	0.614	1.296	0.73	0.025	0	0	1	1	1	4
SQSTM1	-0.012	0.026	0.063	0.18	1.875	0.599	0.019	0	0	1	1	1	4
SR140	-0.032	0.003	0.038	0.858	0.969	0.616	0.018	0	0	1	1	1	3
SRA1	-0.066	-0.028	0.009	0.141	0.81	0.847	0.019	0	0	1	1	1	4
SRC	-0.03	0.012	0.053	0.587	0.209	0.901	0.021	0	0	1	1	1	3
SRCAP	-0.013	0.024	0.061	0.206	0.503	0.778	0.019	0	0	1	1	1	3
SRD5A1	-0.071	-0.024	0.023	0.312	0.317	0.957	0.024	0	0	1	1	1	4
SREBF1	-0.005	0.034	0.073	0.085	0.669	0.881	0.02	0	0	1	1	1	4
SRF	-0.035	-0.01	0.015	0.443	0.396	0.941	0.013	0	0	1	1	1	4
SRFBP1	-0.013	0.034	0.081	0.157	2.626	0.269	0.024	0	23.85	1.313	1	1	3
SRGAP1	-0.059	0.031	0.121	0.496	1.303	0.728	0.046	0	0	1	1	1	4
SRGAP2	-0.025	0.004	0.032	0.803	0.292	0.864	0.015	0	0	1	1	1	3
SRGAP3	-0.052	-0.018	0.016	0.299	0.759	0.859	0.017	0	0	1	1	1	4
SRGN	-0.281	-0.117	0.046	0.159	4.377	0.112	0.083	0.011	54.311	2.189	1	1	3
SRI	-0.025	0.008	0.041	0.623	0.21	0.976	0.017	0	0	1	1	1	4
SRM	-0.016	0.018	0.052	0.31	0.523	0.914	0.017	0	0	1	1	1	4
SRP14	-0.025	0.007	0.038	0.672	0.531	0.912	0.016	0	0	1	1	1	4
SRP14P1	-0.034	0	0.035	0.978	0.879	0.644	0.017	0	0	1	1	1	3
SRP19	-0.056	-0.013	0.029	0.543	1.132	0.769	0.022	0	0	1	1	1	4
SRP46	-0.046	-0.008	0.03	0.676	0.239	0.888	0.019	0	0	1	1	1	3
SRP54	-0.052	-0.016	0.021	0.405	1.527	0.676	0.019	0	0	1	1	1	4
SRP72	-0.045	-0.006	0.034	0.775	0.228	0.973	0.02	0	0	1	1	1	4
SRP9	-0.012	0.005	0.021	0.563	1.367	0.713	0.008	0	0	1	1	1	4
SRPK2	-0.123	-0.062	-0.001	0.048	0.533	0.912	0.031	0	0	1	1	1	4
SRPR	-0.05	-0.014	0.022	0.452	1.565	0.457	0.018	0	0	1	1	1	3
SRPRB	-0.019	0.011	0.04	0.474	3.276	0.351	0.015	0	8.42	1.092	1	1	4
SRPX	-0.002	0	0.002	0.999	0.782	0.854	0.001	0	0	1	1	1	4
SRR	-0.04	-0.008	0.025	0.646	1.462	0.481	0.017	0	0	1	1	1	3
SRRM1	-0.018	0.016	0.051	0.344	0.707	0.872	0.017	0	0	1	1	1	4
SRRM2	-0.044	0.001	0.045	0.976	0.587	0.746	0.023	0	0	1	1	1	3
SRrp35	-0.053	0	0.053	0.992	0.616	0.735	0.027	0	0	1	1	1	3
SRXN1	-0.088	-0.028	0.033	0.369	0.498	0.78	0.031	0	0	1	1	1	3
SS18L1	-0.027	0.008	0.043	0.66	0.453	0.929	0.018	0	0	1	1	1	4
SS18L2	-0.015	0	0.015	0.997	0.66	0.883	0.008	0	0	1	1	1	4
SSBP1	-0.058	-0.011	0.036	0.638	0.22	0.896	0.024	0	0	1	1	1	3
SSBP2	-0.046	-0.02	0.007	0.143	0.078	0.962	0.013	0	0	1	1	1	3
SSBP3	-0.039	-0.002	0.035	0.926	0.659	0.883	0.019	0	0	1	1	1	4
SSBP4	-0.068	-0.025	0.018	0.254	0.117	0.99	0.022	0	0	1	1	1	4
SSFA2	-0.002	0	0.002	0.998	0.011	0.995	0.001	0	0	1	1	1	3
SSH1	-0.002	0	0.002	0.976	0.847	0.655	0.001	0	0	1	1	1	3
SSH2	-0.04	0.007	0.053	0.774	3.466	0.325	0.024	0	13.453	1.155	1	1	4
SSH3	-0.017	0.03	0.076	0.208	0.68	0.878	0.024	0	0	1	1	1	4
SSNA1	-0.025	0.007	0.038	0.675	0.22	0.974	0.016	0	0	1	1	1	4
SSPN	-0.046	0.024	0.093	0.501	0.333	0.846	0.035	0	0	1	1	1	3
SSR1	-0.042	0	0.043	0.984	0.047	0.977	0.022	0	0	1	1	1	3
SSR2	-0.101	-0.046	0.009	0.099	0.114	0.945	0.028	0	0	1	1	1	3
SSR4	-0.019	0.017	0.053	0.365	0.424	0.809	0.018	0	0	1	1	1	3
SSRP1	-0.03	0.005	0.04	0.771	0.176	0.916	0.018	0	0	1	1	1	3
SST	-0.004	0	0.004	0.985	1.291	0.731	0.002	0	0	1	1	1	4
SSTR1	-0.004	0	0.004	0.978	0.544	0.909	0.002	0	0	1	1	1	4
SSTR2	-0.034	0.01	0.054	0.66	0.182	0.98	0.023	0	0	1	1	1	4
SSU72	-0.028	-0.008	0.012	0.432	1.129	0.77	0.01	0	0	1	1	1	4
SSX2IP	-0.103	-0.03	0.043	0.423	4.368	0.224	0.037	0.002	31.32	1.456	1	1	4
ST13	-0.022	0.011	0.045	0.503	0.031	0.999	0.017	0	0	1	1	1	4
ST18	-0.028	0.032	0.091	0.294	0.012	0.994	0.03	0	0	1	1	1	3
ST3GAL1	-0.058	-0.022	0.015	0.239	0.192	0.909	0.019	0	0	1	1	1	3
ST3GAL2	-0.004	0	0.004	0.928	1.708	0.635	0.002	0	0	1	1	1	4
ST3GAL3	-0.005	0.031	0.067	0.088	1.726	0.631	0.018	0	0	1	1	1	4
ST3GAL5	-0.047	-0.014	0.02	0.433	0.067	0.967	0.017	0	0	1	1	1	3
ST3GAL6	-0.055	-0.012	0.031	0.573	0.116	0.944	0.022	0	0	1	1	1	3
ST5	-0.018	0.009	0.036	0.516	1.025	0.599	0.014	0	0	1	1	1	3
ST6GAL1	-0.078	-0.02	0.038	0.493	0.168	0.983	0.029	0	0	1	1	1	4
ST6GALNAC3	-0.031	0.017	0.066	0.487	0.367	0.947	0.025	0	0	1	1	1	4
ST6GALNAC4	-0.022	-0.001	0.02	0.933	0.27	0.874	0.011	0	0	1	1	1	3
ST6GALNAC5	-0.004	0	0.004	0.991	0.204	0.903	0.002	0	0	1	1	1	3
ST6GALNAC6	-0.04	-0.002	0.035	0.905	0.455	0.929	0.019	0	0	1	1	1	4
ST7	-0.065	-0.023	0.018	0.275	0.036	0.998	0.021	0	0	1	1	1	4
ST8SIA4	-0.004	0	0.004	0.917	1.349	0.509	0.002	0	0	1	1	1	3
ST8SIA5	-0.043	-0.005	0.033	0.807	0.044	0.978	0.019	0	0	1	1	1	3
STAC2	-0.065	0.003	0.071	0.933	2.199	0.532	0.035	0	0	1	1	1	4
STAG1	-0.05	-0.002	0.046	0.933	0.324	0.955	0.025	0	0	1	1	1	4
STAG2	-0.05	-0.004	0.042	0.858	0.025	0.987	0.023	0	0	1	1	1	3
STAM	-0.058	-0.012	0.034	0.609	1.425	0.49	0.024	0	0	1	1	1	3
STAMBP	-0.011	0.025	0.06	0.169	0.865	0.834	0.018	0	0	1	1	1	4
STAMBPL1	-0.047	-0.001	0.045	0.961	0.881	0.83	0.024	0	0	1	1	1	4
STARD10	-0.059	-0.02	0.018	0.299	0.479	0.923	0.02	0	0	1	1	1	4
STARD13	-0.046	-0.008	0.029	0.656	1.833	0.608	0.019	0	0	1	1	1	4
STARD3	-0.025	0.024	0.072	0.342	0.775	0.679	0.025	0	0	1	1	1	3
STARD3NL	-0.115	-0.036	0.042	0.366	3.396	0.335	0.04	0.001	11.655	1.132	1	1	4
STARD7	-0.035	-0.011	0.014	0.392	2.075	0.557	0.012	0	0	1	1	1	4
STAT1	-0.024	0.05	0.125	0.187	2.541	0.468	0.038	0	0	1	1	1	4
STAT2	-0.016	0.041	0.098	0.158	0.903	0.637	0.029	0	0	1	1	1	3
STAT3	-0.049	-0.001	0.047	0.964	0.411	0.938	0.024	0	0	1	1	1	4
STAT4	-0.004	0	0.004	0.994	0.161	0.984	0.002	0	0	1	1	1	4
STAT5A	-0.002	0	0.002	1	2.819	0.42	0.001	0	0	1	1	1	4
STAT5B	-0.037	0.005	0.047	0.814	0.776	0.855	0.021	0	0	1	1	1	4
STAT6	-0.004	0	0.004	0.942	1.411	0.703	0.002	0	0	1	1	1	4
STATIP1	-0.021	0.012	0.045	0.476	0.74	0.691	0.017	0	0	1	1	1	3
STAU	-0.046	-0.018	0.01	0.204	0.625	0.732	0.014	0	0	1	1	1	3
STAU1	-0.011	0.003	0.018	0.636	0.079	0.994	0.007	0	0	1	1	1	4
STAU2	-0.075	-0.025	0.025	0.324	0.763	0.683	0.025	0	0	1	1	1	3
STCH	-0.035	0.008	0.052	0.712	0.255	0.88	0.022	0	0	1	1	1	3
STEAP2	-0.095	-0.017	0.061	0.673	0.01	0.995	0.04	0	0	1	1	1	3
STEAP3	-0.002	0	0.002	0.984	1.54	0.673	0.001	0	0	1	1	1	4
STH	-0.002	0	0.002	0.998	0.134	0.987	0.001	0	0	1	1	1	4
STIL	-0.004	0	0.004	0.98	0.388	0.943	0.002	0	0	1	1	1	4
STIM2	-0.022	0.009	0.041	0.571	1.95	0.583	0.016	0	0	1	1	1	4
STIP1	-0.062	-0.007	0.048	0.798	0.54	0.91	0.028	0	0	1	1	1	4
STK10	-0.002	0	0.002	0.989	0.265	0.967	0.001	0	0	1	1	1	4
STK11	-0.023	0.016	0.056	0.422	3.216	0.359	0.02	0	6.728	1.072	1	1	4
STK11IP	-0.002	0	0.002	0.98	1.602	0.659	0.001	0	0	1	1	1	4
STK19	-0.012	0.016	0.045	0.259	0.484	0.785	0.014	0	0	1	1	1	3
STK24	-0.034	-0.012	0.01	0.298	3.4	0.334	0.011	0	11.77	1.133	1	1	4
STK25	0	0.02	0.04	0.045	0.412	0.938	0.01	0	0	1	1	1	4
STK32C	-0.004	0	0.004	0.889	1.713	0.634	0.002	0	0	1	1	1	4
STK33	-0.003	0	0.003	0.899	3.576	0.311	0.001	0	16.119	1.192	1	1	4
STK35	-0.072	-0.031	0.011	0.147	2.014	0.365	0.021	0	0.671	1.007	1	1	3
STK36	-0.015	0.06	0.134	0.115	1.46	0.692	0.038	0	0	1	1	1	4
STK38	-0.002	0	0.002	0.997	2.438	0.487	0.001	0	0	1	1	1	4
STK38L	-0.069	-0.017	0.036	0.53	0.256	0.968	0.027	0	0	1	1	1	4
STK39	-0.031	-0.003	0.025	0.847	2.886	0.409	0.014	0	0	1	1	1	4
STK4	-0.018	0.013	0.045	0.399	0.763	0.858	0.016	0	0	1	1	1	4
STK40	-0.062	-0.027	0.008	0.135	0.037	0.981	0.018	0	0	1	1	1	3
STMN1	-0.037	0.001	0.039	0.964	1.802	0.406	0.019	0	0	1	1	1	3
STMN2	-0.047	-0.013	0.022	0.471	0.425	0.935	0.018	0	0	1	1	1	4
STMN4	-0.026	0.004	0.033	0.801	0.423	0.809	0.015	0	0	1	1	1	3
STOM	-0.083	0.012	0.106	0.811	0.629	0.73	0.048	0	0	1	1	1	3
STOML1	-0.012	0.022	0.056	0.203	0.603	0.74	0.017	0	0	1	1	1	3
STOML2	-0.022	-0.001	0.021	0.941	2.97	0.396	0.011	0	0	1	1	1	4
STON1	-0.002	0	0.002	0.985	1.219	0.749	0.001	0	0	1	1	1	4
STOX1	-0.004	0	0.004	0.973	0.59	0.745	0.002	0	0	1	1	1	3
STOX2	-0.011	0.038	0.087	0.127	0.535	0.765	0.025	0	0	1	1	1	3
STRA13	-0.029	-0.003	0.022	0.789	0.59	0.745	0.013	0	0	1	1	1	3
STRAP	-0.066	-0.029	0.008	0.122	0.551	0.908	0.019	0	0	1	1	1	4
STRBP	-0.082	-0.031	0.02	0.231	1.59	0.662	0.026	0	0	1	1	1	4
STRC	-0.002	0	0.002	0.997	0.172	0.917	0.001	0	0	1	1	1	3
STRN4	-0.05	-0.017	0.016	0.316	0.164	0.921	0.017	0	0	1	1	1	3
STS-1	-0.034	-0.011	0.011	0.335	0.427	0.808	0.011	0	0	1	1	1	3
STT3A	-0.049	0	0.05	0.989	4.019	0.259	0.025	0.001	25.354	1.34	1	1	4
STUB1	-0.045	-0.011	0.022	0.501	2.704	0.44	0.017	0	0	1	1	1	4
STX10	-0.039	0.015	0.069	0.584	0.265	0.966	0.028	0	0	1	1	1	4
STX12	-0.03	-0.008	0.015	0.508	1.733	0.63	0.012	0	0	1	1	1	4
STX16	-0.032	-0.005	0.023	0.739	0.293	0.864	0.014	0	0	1	1	1	3
STX1A	-0.056	-0.008	0.04	0.748	1.35	0.509	0.025	0	0	1	1	1	3
STX2	-0.018	0.012	0.043	0.423	1.876	0.598	0.016	0	0	1	1	1	4
STX3A	-0.033	-0.002	0.029	0.896	0.336	0.845	0.016	0	0	1	1	1	3
STX4A	-0.024	0.005	0.035	0.73	0.028	0.986	0.015	0	0	1	1	1	3
STX5A	-0.004	0.014	0.031	0.139	0.012	0.994	0.009	0	0	1	1	1	3
STX6	-0.023	0.004	0.031	0.753	0.074	0.964	0.014	0	0	1	1	1	3
STX8	-0.067	-0.023	0.021	0.306	0.657	0.883	0.022	0	0	1	1	1	4
STXBP1	-0.117	-0.047	0.023	0.19	4.497	0.213	0.036	0.002	33.282	1.499	1	1	4
STXBP3	-0.055	-0.007	0.041	0.768	0.288	0.962	0.024	0	0	1	1	1	4
STXBP5	-0.103	-0.05	0.003	0.066	0.185	0.912	0.027	0	0	1	1	1	3
STXBP6	-0.027	0.02	0.067	0.4	1.099	0.777	0.024	0	0	1	1	1	4
STYXL1	-0.036	0.007	0.05	0.761	0.212	0.899	0.022	0	0	1	1	1	3
SUB1	-0.068	-0.013	0.042	0.64	2.809	0.422	0.028	0	0	1	1	1	4
SUCLA2	-0.127	-0.052	0.022	0.169	1.093	0.779	0.038	0	0	1	1	1	4
SUCLG1	-0.045	-0.011	0.022	0.505	0.058	0.971	0.017	0	0	1	1	1	3
SUCLG2	-0.057	0.014	0.086	0.693	0.568	0.904	0.037	0	0	1	1	1	4
SUDS3	-0.004	0	0.004	0.971	0.966	0.809	0.002	0	0	1	1	1	4
SUGT1	-0.065	-0.012	0.041	0.661	0.182	0.913	0.027	0	0	1	1	1	3
SUHW2	-0.061	-0.006	0.049	0.829	0.181	0.913	0.028	0	0	1	1	1	3
SUHW3	-0.033	0	0.032	0.993	0.683	0.711	0.017	0	0	1	1	1	3
SULF1	-0.067	-0.022	0.023	0.335	3.965	0.265	0.023	0.001	24.345	1.322	1	1	4
SULF2	-0.027	0	0.027	0.981	1.948	0.583	0.014	0	0	1	1	1	4
SULT1A1	-0.036	-0.004	0.028	0.799	0.233	0.972	0.016	0	0	1	1	1	4
SULT1A2	-0.02	0.01	0.039	0.518	0.301	0.96	0.015	0	0	1	1	1	4
SULT1A4	-0.056	0.005	0.066	0.868	0.181	0.981	0.031	0	0	1	1	1	4
SULT2B1	-0.028	-0.002	0.024	0.889	2.206	0.332	0.013	0	9.336	1.103	1	1	3
SULT4A1	-0.075	-0.025	0.025	0.321	0.344	0.842	0.025	0	0	1	1	1	3
SUMF1	-0.011	0.027	0.065	0.167	1.355	0.716	0.019	0	0	1	1	1	4
SUMF2	-0.037	0	0.037	0.997	2.267	0.519	0.019	0	0	1	1	1	4
SUMO2	-0.072	-0.025	0.021	0.284	0.483	0.923	0.024	0	0	1	1	1	4
SUMO3	-0.037	-0.013	0.012	0.308	0.638	0.888	0.012	0	0	1	1	1	4
SUOX	-0.03	-0.003	0.023	0.805	0.223	0.974	0.013	0	0	1	1	1	4
SUPT16H	-0.033	-0.002	0.029	0.887	1.182	0.554	0.016	0	0	1	1	1	3
SUPT3H	-0.004	0	0.004	0.983	0.02	0.99	0.002	0	0	1	1	1	3
SUPT4H1	-0.046	-0.008	0.029	0.664	0.257	0.879	0.019	0	0	1	1	1	3
SUPT5H	-0.003	0.029	0.061	0.079	2.502	0.475	0.016	0	0	1	1	1	4
SUPT6H	-0.033	-0.001	0.031	0.954	1.543	0.672	0.016	0	0	1	1	1	4
SUPV3L1	-0.024	0.016	0.056	0.428	0.884	0.643	0.02	0	0	1	1	1	3
SURB7	-0.002	0	0.002	0.988	0.224	0.894	0.001	0	0	1	1	1	3
SURF1	-0.051	0.009	0.069	0.767	1.384	0.709	0.03	0	0	1	1	1	4
SURF2	-0.002	0	0.002	0.978	0.662	0.718	0.001	0	0	1	1	1	3
SURF6	-0.064	-0.023	0.018	0.271	0.352	0.839	0.021	0	0	1	1	1	3
SUSD1	-0.004	0	0.004	0.994	0.222	0.974	0.002	0	0	1	1	1	4
SUV39H1	-0.003	0.037	0.076	0.067	3.473	0.324	0.02	0	13.624	1.158	1	1	4
SUV420H1	-0.03	0.012	0.055	0.577	0.293	0.864	0.022	0	0	1	1	1	3
SUZ12	-0.02	0.009	0.037	0.542	1.381	0.71	0.015	0	0	1	1	1	4
SV2A	-0.022	0.009	0.041	0.562	0.937	0.817	0.016	0	0	1	1	1	4
SV2B	-0.041	-0.001	0.039	0.959	1.171	0.76	0.021	0	0	1	1	1	4
SVEP1	-0.002	0	0.002	0.996	0.104	0.991	0.001	0	0	1	1	1	4
SVIL	-0.002	0	0.002	0.998	0.011	0.994	0.001	0	0	1	1	1	3
SVOP	-0.068	-0.006	0.056	0.846	1.37	0.712	0.031	0	0	1	1	1	4
SWAP70	-0.057	-0.006	0.044	0.802	0.073	0.964	0.026	0	0	1	1	1	3
SYAP1	-0.024	0.027	0.078	0.3	0.204	0.977	0.026	0	0	1	1	1	4
SYBL1	-0.083	-0.039	0.006	0.092	0.586	0.746	0.023	0	0	1	1	1	3
SYF2	-0.026	-0.005	0.015	0.623	1.051	0.789	0.011	0	0	1	1	1	4
SYMPK	-0.042	0.024	0.089	0.478	0.559	0.756	0.033	0	0	1	1	1	3
SYN1	-0.053	-0.021	0.01	0.182	2.027	0.567	0.016	0	0	1	1	1	4
SYN2	-0.022	0.013	0.047	0.461	1.533	0.465	0.018	0	0	1	1	1	3
SYNC1	-0.029	0.014	0.057	0.522	0.535	0.765	0.022	0	0	1	1	1	3
SYNCRIP	-0.113	-0.05	0.013	0.121	1.867	0.6	0.032	0	0	1	1	1	4
SYNE2	-0.002	0	0.002	0.993	0.643	0.887	0.001	0	0	1	1	1	4
SYNGR1	-0.02	0.006	0.031	0.665	0.789	0.852	0.013	0	0	1	1	1	4
SYNGR3	-0.108	-0.047	0.015	0.14	0.836	0.658	0.032	0	0	1	1	1	3
SYNJ1	-0.033	-0.002	0.029	0.902	0.222	0.974	0.016	0	0	1	1	1	4
SYNJ2	-0.004	0	0.004	0.997	1.251	0.741	0.002	0	0	1	1	1	4
SYNJ2BP	-0.009	0.042	0.094	0.105	0.364	0.948	0.026	0	0	1	1	1	4
SYNPR	-0.056	-0.024	0.009	0.156	0.094	0.993	0.017	0	0	1	1	1	4
SYP	-0.074	-0.03	0.015	0.193	0.703	0.873	0.023	0	0	1	1	1	4
SYPL1	-0.024	0.033	0.09	0.257	0.442	0.932	0.029	0	0	1	1	1	4
SYT1	-0.104	-0.037	0.03	0.283	0.156	0.925	0.034	0	0	1	1	1	3
SYT11	-0.02	-0.005	0.011	0.549	0.931	0.628	0.008	0	0	1	1	1	3
SYT12	-0.002	0	0.002	0.993	0.149	0.985	0.001	0	0	1	1	1	4
SYT13	-0.052	-0.012	0.028	0.557	0.485	0.922	0.02	0	0	1	1	1	4
SYT15	-0.047	0.012	0.07	0.696	0.879	0.644	0.03	0	0	1	1	1	3
SYT17	-0.004	0	0.004	0.975	0.622	0.733	0.002	0	0	1	1	1	3
SYT3	-0.04	-0.009	0.023	0.578	0.442	0.931	0.016	0	0	1	1	1	4
SYT4	-0.036	-0.009	0.017	0.499	0.489	0.783	0.014	0	0	1	1	1	3
SYT5	-0.004	0	0.004	0.952	1.519	0.678	0.002	0	0	1	1	1	4
SYT7	-0.024	0.02	0.065	0.372	0.486	0.922	0.023	0	0	1	1	1	4
SYT9	-0.002	0	0.002	0.98	1.351	0.717	0.001	0	0	1	1	1	4
SYTL1	-0.002	0	0.002	0.998	0.623	0.891	0.001	0	0	1	1	1	4
SYTL2	-0.003	0.042	0.087	0.066	0.442	0.931	0.023	0	0	1	1	1	4
SYTL4	-0.004	0	0.004	0.999	0.033	0.984	0.002	0	0	1	1	1	3
SYVN1	-0.063	-0.007	0.048	0.796	10.441	0.015	0.028	0.002	71.266	3.48	1	1	4
TA-PP2C	-0.057	-0.003	0.05	0.897	0.304	0.859	0.027	0	0	1	1	1	3
TAC1	-0.004	0	0.004	0.969	2.611	0.456	0.002	0	0	1	1	1	4
TAC3	-0.004	0	0.004	0.975	1.615	0.656	0.002	0	0	1	1	1	4
TACC1	-0.035	-0.011	0.013	0.357	0.994	0.803	0.012	0	0	1	1	1	4
TACC2	-0.047	-0.011	0.025	0.54	0.659	0.719	0.018	0	0	1	1	1	3
TADA1L	-0.061	-0.013	0.035	0.591	1.468	0.48	0.024	0	0	1	1	1	3
TADA3L	-0.02	0	0.02	0.999	0.69	0.708	0.01	0	0	1	1	1	3
TAF10	-0.018	0.014	0.046	0.388	0.197	0.906	0.016	0	0	1	1	1	3
TAF15	-0.027	0.001	0.03	0.918	0.196	0.907	0.015	0	0	1	1	1	3
TAF1B	-0.039	-0.015	0.01	0.233	0.238	0.971	0.012	0	0	1	1	1	4
TAF1C	-0.018	0.023	0.063	0.271	0.6	0.741	0.02	0	0	1	1	1	3
TAF2	-0.064	-0.022	0.021	0.317	3.469	0.325	0.022	0	13.52	1.156	1	1	4
TAF4	-0.03	0.008	0.046	0.686	0.459	0.795	0.019	0	0	1	1	1	3
TAF5	-0.034	-0.001	0.032	0.938	0.571	0.903	0.017	0	0	1	1	1	4
TAF6	-0.007	0.018	0.043	0.167	1.219	0.749	0.013	0	0	1	1	1	4
TAF6L	-0.037	0.004	0.046	0.84	0.186	0.98	0.021	0	0	1	1	1	4
TAF7	-0.07	-0.021	0.029	0.413	0.001	0.999	0.025	0	0	1	1	1	3
TAF9	-0.124	-0.051	0.022	0.173	0.335	0.846	0.037	0	0	1	1	1	3
TAGLN	-0.15	-0.028	0.094	0.652	8.125	0.043	0.062	0.01	63.078	2.708	1	1	4
TAGLN2	-0.166	-0.052	0.061	0.368	6.527	0.089	0.058	0.007	54.034	2.176	1	1	4
TAGLN3	-0.069	-0.031	0.007	0.114	0.045	0.978	0.019	0	0	1	1	1	3
TALDO1	-0.008	0.018	0.043	0.171	1.091	0.779	0.013	0	0	1	1	1	4
TANC1	-0.029	0.028	0.086	0.333	0.269	0.966	0.029	0	0	1	1	1	4
TAOK1	-0.076	0.007	0.09	0.865	0.849	0.838	0.042	0	0	1	1	1	4
TAOK2	-0.035	0.006	0.047	0.785	0.051	0.997	0.021	0	0	1	1	1	4
TAP1	-0.083	-0.034	0.014	0.166	1.242	0.538	0.025	0	0	1	1	1	3
TAP2	-0.027	0.011	0.049	0.571	0.11	0.947	0.019	0	0	1	1	1	3
