lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
ZNF18	-0.188	-0.037	0.113	0.628	7.984	0.239	0.077	0.01	24.852	1.331	0.998	1	7
ZNF180	-0.181	-0.013	0.155	0.878	7.889	0.246	0.086	0.012	23.948	1.315	0.998	1	7
ZNF181	-0.139	0.02	0.18	0.803	3.891	0.565	0.081	0	0	1	0.998	1	6
ZNF182	-0.051	0.08	0.21	0.231	8.308	0.216	0.067	0.008	27.779	1.385	0.998	1	7
ZNF184	-0.211	0.081	0.372	0.587	11.589	0.072	0.149	0.069	48.228	1.932	0.998	1	7
ZNF185	-0.356	-0.111	0.134	0.376	16.692	0.01	0.125	0.053	64.055	2.782	0.998	1	7
ZNF187	-0.242	0.035	0.311	0.806	0.717	0.397	0.141	0	0	1	0.998	1	2
ZNF19	-0.188	-0.064	0.06	0.309	8.029	0.236	0.063	0.007	25.268	1.338	0.998	1	7
ZNF192	-0.372	0.041	0.454	0.846	2.022	0.155	0.211	0.052	50.538	2.022	0.998	1	2
ZNF193	-1.021	-0.171	0.68	0.694	5.807	0.016	0.434	0.317	82.778	5.807	0.998	1	2
ZNF195	-0.483	-0.105	0.273	0.586	7.883	0.096	0.193	0.088	49.261	1.971	0.998	1	5
ZNF197	-0.054	0.052	0.158	0.339	5.145	0.525	0.054	0	0	1	0.998	1	7
ZNF2	-0.039	0.108	0.255	0.15	10.039	0.123	0.075	0.014	40.231	1.673	0.998	1	7
ZNF200	-0.093	0.019	0.132	0.737	2.532	0.865	0.057	0	0	1	0.998	1	7
ZNF202	-0.228	-0.03	0.168	0.765	15.098	0.02	0.101	0.035	60.258	2.516	0.998	1	7
ZNF204P	-0.212	0.064	0.341	0.649	2.059	0.357	0.141	0.004	2.865	1.029	0.998	1	3
ZNF205	-0.417	-0.18	0.057	0.137	13.921	0.016	0.121	0.042	64.083	2.784	0.998	1	6
ZNF205-AS1	-0.058	0.034	0.125	0.472	0.312	0.577	0.047	0	0	1	0.998	1	2
ZNF208	-0.062	-0.017	0.029	0.478	0.219	0.999	0.023	0	0	1	0.998	1	6
ZNF212	-0.056	0.036	0.128	0.446	4.298	0.636	0.047	0	0	1	0.998	1	7
ZNF213	-0.245	-0.088	0.068	0.269	7.438	0.282	0.08	0.008	19.335	1.24	0.998	1	7
ZNF213-AS1	-0.515	0.082	0.679	0.788	1.401	0.237	0.305	0.107	28.63	1.401	0.998	1	2
ZNF214	-0.155	-0.011	0.134	0.883	9.805	0.081	0.074	0.013	49.006	1.961	0.998	1	6
ZNF215	-0.083	-0.015	0.053	0.66	3.345	0.647	0.035	0	0	1	0.998	1	6
ZNF217	-0.064	0.075	0.214	0.292	7.345	0.29	0.071	0.006	18.311	1.224	0.998	1	7
ZNF219	-0.088	0.013	0.115	0.795	6.118	0.41	0.052	0	1.936	1.02	0.998	1	7
ZNF22	-0.109	0.05	0.208	0.54	5.097	0.531	0.081	0	0	1	0.998	1	7
ZNF221	-0.159	-0.054	0.052	0.319	8.551	0.2	0.054	0.005	29.836	1.425	0.998	1	7
ZNF222	-0.068	0.064	0.197	0.342	0.992	0.986	0.068	0	0	1	0.998	1	7
ZNF223	-0.053	0.211	0.475	0.118	8.807	0.117	0.135	0.043	43.228	1.761	0.998	1	6
ZNF224	-0.143	-0.041	0.061	0.434	3.674	0.721	0.052	0	0	1	0.998	1	7
ZNF225	-0.144	-0.021	0.101	0.734	3.281	0.773	0.063	0	0	1	0.998	1	7
ZNF229	-0.068	-0.01	0.048	0.736	5.287	0.508	0.03	0	0	1	0.998	1	7
ZNF23	-0.036	0.122	0.279	0.129	5.296	0.506	0.08	0	0	1	0.998	1	7
ZNF230	-0.116	0.033	0.182	0.666	6.699	0.35	0.076	0.004	10.437	1.117	0.998	1	7
ZNF234	-0.044	0.066	0.176	0.237	5.189	0.52	0.056	0	0	1	0.998	1	7
ZNF235	-0.082	0.027	0.136	0.63	6.092	0.413	0.056	0.001	1.516	1.015	0.998	1	7
ZNF236	-0.07	0.024	0.117	0.621	6.601	0.359	0.048	0.002	9.102	1.1	0.998	1	7
ZNF238	-0.24	0.133	0.505	0.485	1.497	0.221	0.19	0.025	33.192	1.497	0.998	1	2
ZNF239	-0.131	0.038	0.207	0.662	3.055	0.692	0.086	0	0	1	0.998	1	6
ZNF248	-0.106	0.016	0.138	0.801	6.223	0.399	0.062	0.001	3.578	1.037	0.998	1	7
ZNF250	-0.249	-0.047	0.155	0.646	19.156	0.004	0.103	0.04	68.678	3.193	0.998	1	7
ZNF251	-0.203	-0.046	0.112	0.571	6.944	0.225	0.08	0.011	27.999	1.389	0.998	1	6
ZNF252	0.008	0.177	0.346	0.04	0.474	0.491	0.086	0	0	1	0.998	1	2
ZNF252P	-0.134	0.03	0.195	0.718	0.035	0.983	0.084	0	0	1	0.998	1	3
ZNF252P-AS1	-0.22	-0.07	0.081	0.365	0.127	0.722	0.077	0	0	1	0.998	1	2
ZNF253	-0.06	0.068	0.197	0.297	2.195	0.901	0.065	0	0	1	0.998	1	7
ZNF254	-0.097	-0.02	0.058	0.621	4.75	0.576	0.04	0	0	1	0.998	1	7
ZNF256	-0.08	0.072	0.223	0.355	1.444	0.963	0.077	0	0	1	0.998	1	7
ZNF257	-0.185	-0.089	0.007	0.07	3.342	0.765	0.049	0	0	1	0.998	1	7
ZNF259	-0.571	-0.165	0.24	0.424	2.224	0.136	0.207	0.049	55.045	2.224	0.998	1	2
ZNF259P1	-0.047	0.094	0.236	0.192	0.01	0.92	0.072	0	0	1	0.998	1	2
ZNF26	-0.205	-0.032	0.14	0.713	5.275	0.509	0.088	0	0	1	0.998	1	7
ZNF264	-0.026	0.128	0.283	0.103	8.295	0.217	0.079	0.011	27.668	1.383	0.998	1	7
ZNF266	-0.131	0.027	0.185	0.734	3.401	0.757	0.081	0	0	1	0.998	1	7
ZNF267	-0.04	0.155	0.351	0.119	3.448	0.751	0.1	0	0	1	0.998	1	7
ZNF268	-0.119	0.014	0.146	0.839	2.506	0.868	0.068	0	0	1	0.998	1	7
ZNF271	-0.082	0.12	0.323	0.245	1.151	0.562	0.104	0	0	1	0.998	1	3
ZNF271P	-0.466	-0.071	0.325	0.726	0.08	0.777	0.202	0	0	1	0.998	1	2
ZNF273	-0.155	0.131	0.416	0.369	3.831	0.28	0.146	0.019	21.685	1.277	0.998	1	4
ZNF274	-0.194	-0.085	0.024	0.128	3.18	0.786	0.056	0	0	1	0.998	1	7
ZNF277	-0.202	-0.063	0.076	0.374	6.343	0.386	0.071	0.002	5.406	1.057	0.998	1	7
ZNF28	-0.138	0.031	0.2	0.716	5.801	0.214	0.086	0.012	31.05	1.45	0.998	1	5
ZNF280A	-0.134	0.036	0.206	0.679	9.306	0.054	0.087	0.019	57.019	2.327	0.998	1	5
ZNF280B	-0.166	-0.015	0.135	0.842	9.741	0.136	0.077	0.014	38.402	1.623	0.998	1	7
ZNF280C	-0.099	0.048	0.195	0.519	6.143	0.407	0.075	0.001	2.333	1.024	0.998	1	7
ZNF280D	-0.163	0.046	0.256	0.666	8.793	0.118	0.107	0.026	43.136	1.759	0.998	1	6
ZNF281	-0.135	0.046	0.226	0.621	11.409	0.077	0.092	0.024	47.41	1.901	0.998	1	7
ZNF282	-0.044	0.075	0.195	0.217	7.987	0.239	0.061	0.006	24.877	1.331	0.998	1	7
ZNF283	-0.155	-0.046	0.064	0.415	5.612	0.346	0.056	0.002	10.91	1.122	0.998	1	6
ZNF284	-0.21	-0.016	0.178	0.872	11.03	0.087	0.099	0.027	45.602	1.838	0.998	1	7
ZNF285	-0.065	0.097	0.259	0.243	3.277	0.657	0.083	0	0	1	0.998	1	6
ZNF286A	-0.091	0.024	0.14	0.679	5.592	0.47	0.059	0	0	1	0.998	1	7
ZNF286B	-1.392	-0.337	0.719	0.532	8.048	0.018	0.538	0.587	75.148	4.024	0.998	1	3
ZNF287	-0.045	0.218	0.481	0.104	14.593	0.024	0.134	0.062	58.883	2.432	0.998	1	7
ZNF292	-0.057	0.081	0.22	0.251	3.51	0.622	0.071	0	0	1	0.998	1	6
ZNF295	-0.215	0.129	0.472	0.463	0.899	0.343	0.175	0	0	1	0.998	1	2
ZNF295-AS1	-0.171	-0.055	0.061	0.354	0.261	0.609	0.059	0	0	1	0.998	1	2
ZNF296	-0.047	0.068	0.184	0.247	0.965	0.987	0.059	0	0	1	0.998	1	7
ZNF29P	-0.03	0.024	0.077	0.383	0.039	0.842	0.027	0	0	1	0.998	1	2
ZNF30	-0.354	-0.044	0.267	0.783	3.493	0.479	0.159	0	0	1	0.998	1	5
ZNF300	-0.053	0.047	0.147	0.356	4.69	0.584	0.051	0	0	1	0.998	1	7
ZNF300P1	-0.138	0.103	0.345	0.401	4.766	0.029	0.123	0.025	79.02	4.766	0.998	1	2
ZNF302	-0.106	0.086	0.278	0.378	5.425	0.491	0.098	0	0	1	0.998	1	7
ZNF304	-0.041	0.098	0.237	0.167	3.959	0.555	0.071	0	0	1	0.998	1	6
ZNF311	-0.151	-0.033	0.084	0.579	8.31	0.14	0.06	0.007	39.833	1.662	0.998	1	6
ZNF316	-0.108	0.08	0.269	0.402	1.664	0.435	0.096	0	0	1	0.998	1	3
ZNF318	-0.055	0.043	0.14	0.393	3.457	0.75	0.05	0	0	1	0.998	1	7
ZNF319	-0.027	0.101	0.228	0.121	4.226	0.646	0.065	0	0	1	0.998	1	7
ZNF32	-0.11	0.023	0.156	0.731	6.595	0.36	0.068	0.003	9.021	1.099	0.998	1	7
ZNF32-AS3	-0.023	0.008	0.039	0.629	0.722	0.395	0.016	0	0	1	0.998	1	2
ZNF321P	-0.566	-0.102	0.362	0.666	3.28	0.194	0.237	0.079	39.023	1.64	0.998	1	3
ZNF322	-0.155	-0.038	0.079	0.524	2.778	0.734	0.06	0	0	1	0.998	1	6
ZNF323	-0.233	0.136	0.504	0.47	2.439	0.118	0.188	0.042	59.003	2.439	0.998	1	2
ZNF324	-0.079	0.048	0.175	0.455	5.691	0.459	0.065	0	0	1	0.998	1	7
ZNF324B	-0.129	-0.012	0.104	0.837	7.406	0.285	0.06	0.005	18.989	1.234	0.998	1	7
ZNF326	-0.124	-0.021	0.082	0.688	6.845	0.335	0.052	0.002	12.34	1.141	0.998	1	7
ZNF329	-0.264	-0.13	0.003	0.056	4.453	0.616	0.068	0	0	1	0.998	1	7
ZNF333	-0.044	0.009	0.061	0.746	5.234	0.514	0.027	0	0	1	0.998	1	7
ZNF334	-0.024	0.004	0.031	0.796	2.725	0.742	0.014	0	0	1	0.998	1	6
ZNF337	-0.147	0.023	0.193	0.792	8.327	0.215	0.087	0.014	27.947	1.388	0.998	1	7
ZNF33A	-0.184	-0.025	0.135	0.762	3.435	0.488	0.081	0	0	1	0.998	1	5
ZNF33B	-0.204	0.018	0.239	0.877	12.792	0.046	0.113	0.041	53.096	2.132	0.998	1	7
ZNF341	-0.113	-0.007	0.099	0.895	4.45	0.616	0.054	0	0	1	0.998	1	7
ZNF343	-0.012	0.063	0.137	0.098	2.123	0.908	0.038	0	0	1	0.998	1	7
ZNF345	-0.12	0.052	0.225	0.551	9.665	0.139	0.088	0.018	37.922	1.611	0.998	1	7
ZNF347	-0.087	0.048	0.184	0.484	2.952	0.815	0.069	0	0	1	0.998	1	7
ZNF35	-0.194	-0.085	0.024	0.126	6.288	0.392	0.056	0.001	4.576	1.048	0.998	1	7
ZNF350	-0.096	0.017	0.13	0.763	5.123	0.528	0.058	0	0	1	0.998	1	7
ZNF354A	-0.022	0.262	0.547	0.071	2.892	0.576	0.145	0	0	1	0.998	1	5
ZNF354B	-0.161	-0.033	0.094	0.608	5.404	0.493	0.065	0	0	1	0.998	1	7
ZNF354C	-0.1	0.025	0.151	0.693	7.45	0.281	0.064	0.005	19.461	1.242	0.998	1	7
ZNF362	-0.028	0.066	0.161	0.17	5.214	0.517	0.048	0	0	1	0.998	1	7
ZNF365	-0.028	0.054	0.136	0.196	3.221	0.522	0.042	0	0	1	0.998	1	5
ZNF366	-0.195	-0.062	0.072	0.366	8.423	0.209	0.068	0.009	28.769	1.404	0.998	1	7
ZNF367	-0.137	0.023	0.183	0.78	3.817	0.701	0.082	0	0	1	0.998	1	7
ZNF37A	-0.066	0.078	0.222	0.287	1.639	0.897	0.073	0	0	1	0.998	1	6
ZNF382	-0.081	0.025	0.13	0.648	5.664	0.462	0.054	0	0	1	0.998	1	7
ZNF383	-0.276	-0.063	0.15	0.562	3.31	0.769	0.109	0	0	1	0.998	1	7
ZNF384	-0.118	-0.052	0.013	0.119	3.183	0.786	0.033	0	0	1	0.998	1	7
ZNF385A	-0.329	-0.064	0.202	0.639	13.821	0.032	0.136	0.061	56.589	2.304	0.998	1	7
ZNF385D	-0.024	0.012	0.048	0.503	4.421	0.62	0.018	0	0	1	0.998	1	7
ZNF391	-0.145	-0.036	0.073	0.518	8.367	0.212	0.055	0.006	28.289	1.394	0.998	1	7
ZNF394	-0.104	0.032	0.169	0.644	10.928	0.091	0.07	0.014	45.096	1.821	0.998	1	7
ZNF395	-0.122	0.01	0.142	0.881	9.068	0.17	0.067	0.01	33.831	1.511	0.998	1	7
ZNF396	-0.017	0.035	0.088	0.186	3.128	0.793	0.027	0	0	1	0.998	1	7
ZNF397	-0.07	0.019	0.107	0.678	3.42	0.755	0.045	0	0	1	0.998	1	7
ZNF398	-0.144	0.022	0.189	0.793	11.879	0.065	0.085	0.023	49.489	1.98	0.998	1	7
ZNF404	-0.116	0.096	0.308	0.376	5.711	0.456	0.108	0	0	1	0.998	1	7
ZNF408	-0.116	0.013	0.141	0.847	7.606	0.268	0.066	0.006	21.12	1.268	0.998	1	7
ZNF41	-0.078	0.035	0.148	0.544	5.283	0.508	0.058	0	0	1	0.998	1	7
ZNF410	-0.286	-0.063	0.161	0.582	10.811	0.029	0.114	0.038	62.999	2.703	0.998	1	5
ZNF414	-0.328	-0.141	0.047	0.141	14.558	0.024	0.096	0.028	58.786	2.426	0.998	1	7
ZNF415	-0.365	-0.16	0.045	0.127	12.591	0.05	0.105	0.031	52.348	2.099	0.998	1	7
ZNF417	-0.15	-0.026	0.099	0.686	1.874	0.931	0.064	0	0	1	0.998	1	7
ZNF418	-0.201	-0.061	0.08	0.397	7.046	0.317	0.072	0.005	14.841	1.174	0.998	1	7
ZNF419	-0.118	0.055	0.229	0.533	10.895	0.092	0.089	0.022	44.929	1.816	0.998	1	7
ZNF420	-0.209	0.066	0.341	0.64	8.871	0.181	0.14	0.044	32.365	1.479	0.998	1	7
ZNF425	-0.046	0.022	0.091	0.52	6.098	0.412	0.035	0	1.601	1.016	0.998	1	7
ZNF428	-0.065	0.025	0.115	0.584	4.777	0.573	0.046	0	0	1	0.998	1	7
ZNF429	-0.146	-0.01	0.125	0.881	4.597	0.596	0.069	0	0	1	0.998	1	7
ZNF43	-0.156	-0.013	0.13	0.863	2.596	0.858	0.073	0	0	1	0.998	1	7
ZNF430	-0.011	0.166	0.343	0.067	6.234	0.397	0.09	0.002	3.753	1.039	0.998	1	7
ZNF431	-0.145	-0.023	0.1	0.717	5.13	0.527	0.063	0	0	1	0.998	1	7
ZNF432	-0.044	0.103	0.249	0.17	2.769	0.837	0.075	0	0	1	0.998	1	7
ZNF433	-0.14	0.013	0.166	0.872	3.885	0.566	0.078	0	0	1	0.998	1	6
ZNF434	-0.311	-0.098	0.116	0.37	0.06	0.806	0.109	0	0	1	0.998	1	2
ZNF436	-0.123	0.013	0.15	0.847	11.311	0.079	0.07	0.014	46.954	1.885	0.998	1	7
ZNF438	-0.018	0.127	0.272	0.085	4.514	0.607	0.074	0	0	1	0.998	1	7
ZNF439	-0.175	0.137	0.45	0.388	1.043	0.903	0.159	0	0	1	0.998	1	5
ZNF44	-0.147	-0.025	0.096	0.685	3.861	0.695	0.062	0	0	1	0.998	1	7
ZNF440	-0.092	0.034	0.161	0.593	5.384	0.25	0.064	0.005	25.702	1.346	0.998	1	5
ZNF441	-0.017	0.12	0.256	0.086	4.748	0.576	0.07	0	0	1	0.998	1	7
ZNF442	-0.176	-0.078	0.02	0.119	4.903	0.556	0.05	0	0	1	0.998	1	7
ZNF443	-0.08	0.013	0.106	0.781	5.772	0.449	0.047	0	0	1	0.998	1	7
ZNF444	-0.045	0.066	0.176	0.245	5.927	0.431	0.056	0	0	1	0.998	1	7
ZNF445	-0.113	0.051	0.216	0.54	14.597	0.024	0.084	0.024	58.897	2.433	0.998	1	7
ZNF45	-0.265	-0.067	0.132	0.511	14.498	0.025	0.101	0.035	58.615	2.416	0.998	1	7
ZNF451	-0.164	-0.078	0.008	0.077	4.558	0.602	0.044	0	0	1	0.998	1	7
ZNF454	-0.193	-0.035	0.124	0.666	0.329	0.954	0.081	0	0	1	0.998	1	4
ZNF460	-0.044	0.029	0.102	0.434	6.097	0.412	0.037	0	1.599	1.016	0.998	1	7
ZNF461	-0.186	-0.031	0.123	0.69	9.199	0.163	0.079	0.013	34.779	1.533	0.998	1	7
ZNF462	-0.029	0.026	0.082	0.348	6.101	0.412	0.028	0	1.658	1.017	0.998	1	7
ZNF467	-0.232	-0.089	0.053	0.218	6.383	0.382	0.073	0.002	5.996	1.064	0.998	1	7
ZNF468	-0.106	0.177	0.46	0.22	6.553	0.161	0.144	0.039	38.962	1.638	0.998	1	5
ZNF470	-0.163	-0.058	0.047	0.277	2.252	0.895	0.054	0	0	1	0.998	1	7
ZNF471	-0.162	-0.026	0.11	0.706	10.468	0.106	0.07	0.012	42.683	1.745	0.998	1	7
ZNF473	-0.045	0.053	0.152	0.288	1.747	0.941	0.05	0	0	1	0.998	1	7
ZNF479	-0.113	0.059	0.23	0.503	0.129	0.937	0.087	0	0	1	0.998	1	3
ZNF48	-0.052	0.058	0.168	0.3	5.385	0.495	0.056	0	0	1	0.998	1	7
ZNF480	-0.16	-0.038	0.085	0.549	6.069	0.415	0.063	0	1.14	1.012	0.998	1	7
ZNF483	-0.116	0.07	0.255	0.463	15.775	0.015	0.095	0.03	61.966	2.629	0.998	1	7
ZNF484	-0.026	0.033	0.092	0.27	5.176	0.521	0.03	0	0	1	0.998	1	7
ZNF485	-0.152	0.027	0.205	0.771	10.314	0.112	0.091	0.021	41.828	1.719	0.998	1	7
ZNF486	-0.145	0.055	0.254	0.591	9.675	0.085	0.102	0.026	48.318	1.935	0.998	1	6
ZNF487	-0.374	0.098	0.571	0.684	0.145	0.704	0.241	0	0	1	0.998	1	2
ZNF490	-0.149	-0.062	0.025	0.164	5.973	0.426	0.044	0	0	1	0.998	1	7
ZNF491	-0.086	0.007	0.099	0.89	8.604	0.197	0.047	0.004	30.265	1.434	0.998	1	7
ZNF492	-0.188	-0.077	0.034	0.174	6.036	0.303	0.057	0.004	17.167	1.207	0.998	1	6
ZNF493	-0.132	0.412	0.956	0.138	26.753	0	0.278	0.281	85.048	6.688	0.998	1	5
ZNF496	-0.314	-0.142	0.031	0.108	17.895	0.006	0.088	0.026	66.472	2.983	0.998	1	7
ZNF498	-0.259	-0.068	0.124	0.488	0.008	0.93	0.098	0	0	1	0.998	1	2
ZNF500	-0.14	0.078	0.296	0.483	13.153	0.041	0.111	0.042	54.384	2.192	0.998	1	7
ZNF501	-0.217	-0.033	0.151	0.728	12.724	0.048	0.094	0.027	52.844	2.121	0.998	1	7
ZNF503	-0.042	0.02	0.083	0.526	2.758	0.839	0.032	0	0	1	0.998	1	7
ZNF503-AS1	-0.009	0.045	0.098	0.101	0.574	0.449	0.027	0	0	1	0.998	1	2
ZNF503-AS2	-0.159	0.024	0.206	0.8	2.94	0.23	0.093	0.01	31.962	1.47	0.998	1	3
ZNF506	-0.239	-0.041	0.157	0.687	4.16	0.385	0.101	0.002	3.839	1.04	0.998	1	5
ZNF507	-0.103	0.037	0.178	0.604	10.892	0.092	0.072	0.013	44.912	1.815	0.998	1	7
ZNF510	-0.08	0.02	0.12	0.701	4.6	0.596	0.051	0	0	1	0.998	1	7
ZNF512	-0.158	0.053	0.264	0.622	10.908	0.091	0.108	0.034	44.992	1.818	0.998	1	7
ZNF512B	-0.039	0.059	0.158	0.236	6.201	0.401	0.05	0.001	3.237	1.033	0.998	1	7
ZNF513	-0.199	-0.041	0.117	0.612	4.972	0.547	0.081	0	0	1	0.998	1	7
ZNF514	-0.075	0.028	0.13	0.596	6.005	0.423	0.052	0	0.084	1.001	0.998	1	7
ZNF516	-0.107	0.074	0.256	0.423	2.24	0.815	0.093	0	0	1	0.998	1	6
ZNF517	-0.196	-0.074	0.048	0.233	6.523	0.367	0.062	0.002	8.011	1.087	0.998	1	7
ZNF518A	-0.145	0.021	0.188	0.801	5.125	0.528	0.085	0	0	1	0.998	1	7
ZNF519	-0.144	0.03	0.203	0.736	5.026	0.285	0.089	0.01	20.414	1.256	0.998	1	5
ZNF521	-0.178	-0.037	0.105	0.612	11.759	0.038	0.072	0.015	57.48	2.352	0.998	1	6
ZNF524	-0.05	0.016	0.083	0.631	5.379	0.496	0.034	0	0	1	0.998	1	7
ZNF525	-0.304	0.19	0.684	0.451	1.914	0.384	0.252	0	0	1	0.998	1	3
ZNF526	-0.125	0.033	0.192	0.681	7.406	0.285	0.081	0.009	18.985	1.234	0.998	1	7
ZNF527	-0.28	-0.051	0.178	0.663	11.874	0.037	0.117	0.039	57.892	2.375	0.998	1	6
ZNF529	-0.008	0.118	0.244	0.066	6.642	0.355	0.064	0.003	9.666	1.107	0.998	1	7
ZNF532	-0.041	0.087	0.216	0.182	4.272	0.64	0.066	0	0	1	0.998	1	7
ZNF534	-0.258	0.037	0.331	0.808	7.321	0.026	0.15	0.049	72.683	3.661	0.998	1	3
ZNF536	-0.049	0.007	0.064	0.799	3.912	0.418	0.029	0	0	1	0.998	1	5
ZNF540	-0.246	-0.048	0.151	0.637	6.255	0.395	0.101	0.003	4.076	1.042	0.998	1	7
ZNF541	-0.194	0.09	0.375	0.533	5.304	0.071	0.145	0.038	62.291	2.652	0.998	1	3
ZNF542	-0.159	0.069	0.297	0.551	0.019	0.891	0.116	0	0	1	0.998	1	2
ZNF542P	-0.327	0.048	0.423	0.803	0.118	0.731	0.191	0	0	1	0.998	1	2
ZNF543	-0.015	0.079	0.173	0.098	7.976	0.24	0.048	0.004	24.774	1.329	0.998	1	7
ZNF544	-0.069	0.116	0.301	0.22	8.646	0.194	0.094	0.017	30.607	1.441	0.998	1	7
ZNF546	-0.09	-0.024	0.043	0.485	5.81	0.445	0.034	0	0	1	0.998	1	7
ZNF547	-0.132	0.01	0.152	0.893	9.383	0.153	0.072	0.011	36.054	1.564	0.998	1	7
ZNF548	-0.13	-0.021	0.089	0.712	4.861	0.562	0.056	0	0	1	0.998	1	7
ZNF549	-0.063	0.054	0.172	0.364	10.353	0.111	0.06	0.008	42.043	1.725	0.998	1	7
ZNF550	-0.06	0.134	0.327	0.175	3.079	0.545	0.099	0	0	1	0.998	1	5
ZNF551	-0.132	-0.044	0.045	0.332	4.96	0.549	0.045	0	0	1	0.998	1	7
ZNF552	-0.174	-0.037	0.101	0.603	6.912	0.329	0.07	0.006	13.194	1.152	0.998	1	7
ZNF554	-0.084	0.07	0.224	0.375	8.854	0.182	0.078	0.012	32.232	1.476	0.998	1	7
ZNF555	-0.074	0.006	0.085	0.888	4.612	0.595	0.04	0	0	1	0.998	1	7
ZNF556	-0.028	0.073	0.174	0.154	0.743	0.946	0.051	0	0	1	0.998	1	5
ZNF557	-0.118	0.115	0.349	0.333	18.385	0.005	0.119	0.059	67.365	3.064	0.998	1	7
ZNF558	-0.122	0.068	0.259	0.483	9.353	0.155	0.097	0.02	35.852	1.559	0.998	1	7
ZNF559	-0.036	0.114	0.263	0.136	7.285	0.295	0.076	0.007	17.644	1.214	0.998	1	7
ZNF561	-0.117	0.083	0.284	0.416	2.988	0.56	0.102	0	0	1	0.998	1	5
ZNF562	-0.093	0.066	0.225	0.416	13.906	0.031	0.081	0.021	56.854	2.318	0.998	1	7
ZNF563	-0.159	0.012	0.184	0.889	9.858	0.131	0.087	0.018	39.133	1.643	0.998	1	7
ZNF564	-0.249	0.026	0.302	0.851	7.669	0.175	0.14	0.039	34.806	1.534	0.998	1	6
ZNF565	-0.086	0.029	0.145	0.617	5.096	0.532	0.059	0	0	1	0.998	1	7
ZNF566	-0.191	-0.069	0.054	0.272	4.22	0.647	0.062	0	0	1	0.998	1	7
ZNF567	-0.066	0.049	0.163	0.404	3.725	0.714	0.058	0	0	1	0.998	1	7
ZNF568	-0.075	-0.013	0.05	0.689	6.353	0.385	0.032	0.001	5.554	1.059	0.998	1	7
ZNF569	-0.197	-0.021	0.155	0.814	7.491	0.278	0.09	0.011	19.908	1.249	0.998	1	7
ZNF57	-0.02	0.111	0.241	0.097	8.094	0.231	0.067	0.007	25.874	1.349	0.998	1	7
ZNF570	-0.136	-0.017	0.101	0.774	2.076	0.913	0.06	0	0	1	0.998	1	7
ZNF572	-0.061	0.007	0.074	0.849	2.092	0.911	0.034	0	0	1	0.998	1	7
ZNF573	-0.089	0.082	0.253	0.348	3.851	0.426	0.087	0	0	1	0.998	1	5
ZNF574	-0.265	-0.118	0.029	0.114	2.441	0.875	0.075	0	0	1	0.998	1	7
ZNF577	-0.152	-0.014	0.125	0.845	10.405	0.109	0.071	0.012	42.337	1.734	0.998	1	7
ZNF578	-0.102	0.054	0.209	0.5	4.347	0.501	0.079	0	0	1	0.998	1	6
ZNF579	-0.107	0.051	0.21	0.526	10.251	0.114	0.081	0.016	41.466	1.708	0.998	1	7
ZNF580	-0.058	0.052	0.162	0.358	5.684	0.459	0.056	0	0	1	0.998	1	7
ZNF582	-0.174	-0.036	0.103	0.612	2.293	0.891	0.071	0	0	1	0.998	1	7
ZNF583	-0.043	0.039	0.122	0.352	2.496	0.869	0.042	0	0	1	0.998	1	7
ZNF584	-0.395	-0.137	0.122	0.3	14.426	0.025	0.132	0.063	58.407	2.404	0.998	1	7
ZNF585A	-0.252	-0.09	0.072	0.274	7.323	0.292	0.083	0.009	18.069	1.221	0.998	1	7
ZNF586	-0.098	0.104	0.306	0.315	16.967	0.009	0.103	0.042	64.637	2.828	0.998	1	7
ZNF587	-0.142	-0.026	0.091	0.665	3.085	0.544	0.06	0	0	1	0.998	1	5
ZNF587B	-0.12	0.029	0.178	0.7	3.135	0.536	0.076	0	0	1	0.998	1	5
ZNF589	-0.167	0.04	0.247	0.705	12.108	0.06	0.106	0.034	50.447	2.018	0.998	1	7
ZNF592	-0.092	-0.006	0.08	0.889	1.088	0.982	0.044	0	0	1	0.998	1	7
ZNF593	-0.019	0.317	0.654	0.065	10.892	0.092	0.172	0.083	44.912	1.815	0.998	1	7
ZNF594	-0.192	-0.024	0.143	0.775	9.147	0.103	0.086	0.017	45.335	1.829	0.998	1	6
ZNF596	-0.044	0.07	0.183	0.229	4.481	0.612	0.058	0	0	1	0.998	1	7
ZNF598	-0.055	0.055	0.165	0.329	7.522	0.275	0.056	0.004	20.235	1.254	0.998	1	7
ZNF599	-0.178	-0.076	0.026	0.144	9.022	0.172	0.052	0.006	33.495	1.504	0.998	1	7
ZNF600	-0.148	0.18	0.508	0.282	25.537	0	0.167	0.112	76.505	4.256	0.998	1	7
ZNF606	-0.196	-0.067	0.062	0.309	6.338	0.386	0.066	0.002	5.337	1.056	0.998	1	7
ZNF607	-0.073	0.031	0.135	0.56	3.259	0.776	0.053	0	0	1	0.998	1	7
ZNF608	-0.038	0.086	0.21	0.175	10.371	0.11	0.063	0.009	42.148	1.729	0.998	1	7
ZNF609	-0.071	0.029	0.13	0.565	5.289	0.507	0.051	0	0	1	0.998	1	7
ZNF610	-0.302	-0.114	0.074	0.234	10.046	0.074	0.096	0.024	50.228	2.009	0.998	1	6
ZNF611	-0.274	-0.099	0.077	0.271	6.453	0.265	0.089	0.011	22.521	1.291	0.998	1	6
