lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
VMAC	-0.264	-0.039	0.185	0.732	13.089	0.042	0.115	0.044	54.16	2.181	1	1	7
VMD2	-0.034	0.049	0.132	0.248	0.068	0.967	0.042	0	0	1	1	1	3
VMD2L2	-0.002	0	0.002	0.989	0.363	0.834	0.001	0	0	1	1	1	3
VMO1	-0.042	0.089	0.219	0.184	11.626	0.114	0.067	0.011	39.788	1.661	1	1	8
VMP	-0.091	-0.028	0.034	0.372	0.323	0.851	0.032	0	0	1	1	1	3
VMP1	-0.059	0.074	0.207	0.274	5.411	0.492	0.068	0	0	1	1	1	7
VN1R1	-0.14	0.006	0.152	0.938	11.248	0.081	0.075	0.015	46.656	1.875	1	1	7
VN1R2	-0.08	-0.014	0.051	0.664	5.678	0.339	0.033	0.001	11.946	1.136	1	1	6
VN1R3	-0.025	0.003	0.031	0.831	0.659	0.417	0.014	0	0	1	1	1	2
VN1R4	-0.069	-0.001	0.066	0.97	4.61	0.465	0.034	0	0	1	1	1	6
VN1R5	-0.035	-0.003	0.029	0.841	2.383	0.794	0.016	0	0	1	1	1	6
VNN1	-0.112	0.013	0.138	0.839	3.075	0.878	0.064	0	0	1	1	1	8
VNN2	-0.152	-0.009	0.135	0.907	5.953	0.545	0.073	0	0	1	1	1	8
VNN3	-0.543	-0.216	0.11	0.194	2.01	0.57	0.166	0	0	1	1	1	4
VNN3P	-0.494	-0.021	0.452	0.931	0.003	0.956	0.241	0	0	1	1	1	2
VOPP1	-0.145	0.006	0.156	0.939	3.11	0.683	0.077	0	0	1	1	1	6
VPRBP	-0.293	-0.033	0.227	0.803	4.172	0.124	0.133	0.026	52.065	2.086	1	1	3
VPREB1	-0.083	0.029	0.142	0.61	2.805	0.73	0.057	0	0	1	1	1	6
VPREB3	-0.162	-0.005	0.152	0.95	4.397	0.623	0.08	0	0	1	1	1	7
VPS11	-0.007	0.019	0.044	0.154	7.46	0.589	0.013	0	0	1	1	1	10
VPS13A	-0.075	-0.029	0.018	0.223	4.034	0.946	0.024	0	0	1	1	1	11
VPS13A-AS1	-0.08	0.078	0.235	0.334	0.112	0.738	0.08	0	0	1	1	1	2
VPS13B	-0.01	0.042	0.095	0.117	11.262	0.337	0.027	0.001	11.205	1.126	1	1	11
VPS13B-DT	-0.518	-0.034	0.451	0.892	0.574	0.449	0.247	0	0	1	1	1	2
VPS13C	-0.032	0.048	0.127	0.24	5.013	0.833	0.041	0	0	1	1	1	10
VPS13D	-0.072	-0.032	0.008	0.121	5.845	0.828	0.02	0	0	1	1	1	11
VPS16	-0.004	0.02	0.044	0.095	2.798	0.946	0.012	0	0	1	1	1	9
VPS18	-0.009	0.022	0.054	0.161	9.947	0.445	0.016	0	0	1	1	1	11
VPS24	-0.144	-0.053	0.038	0.258	0.579	0.901	0.046	0	0	1	1	1	4
VPS25	-0.055	-0.008	0.039	0.738	9.472	0.488	0.024	0	0	1	1	1	11
VPS26	-0.061	-0.018	0.025	0.418	2.019	0.568	0.022	0	0	1	1	1	4
VPS26A	-0.018	0.005	0.029	0.65	5.686	0.771	0.012	0	0	1	1	1	10
VPS26B	-0.029	0.004	0.037	0.819	9.163	0.422	0.017	0	1.78	1.018	1	1	10
VPS26C	-0.069	0.067	0.204	0.334	1.573	0.455	0.07	0	0	1	1	1	3
VPS28	-0.016	0.009	0.035	0.463	9.972	0.443	0.013	0	0	1	1	1	11
VPS29	-0.086	-0.024	0.037	0.432	5.639	0.845	0.031	0	0	1	1	1	11
VPS33A	0.013	0.102	0.192	0.025	3.706	0.813	0.046	0	0	1	1	1	8
VPS33B	-0.037	0.001	0.039	0.955	3.204	0.976	0.019	0	0	1	1	1	11
VPS35	-0.056	-0.016	0.025	0.45	4.357	0.93	0.021	0	0	1	1	1	11
VPS35L	-0.196	-0.018	0.159	0.841	3.533	0.316	0.091	0.005	15.097	1.178	1	1	4
VPS36	-0.07	-0.019	0.032	0.465	12.702	0.177	0.026	0.002	29.146	1.411	1	1	10
VPS37A	-0.022	0.007	0.037	0.624	5.08	0.886	0.015	0	0	1	1	1	11
VPS37B	-0.04	0	0.041	0.983	3.888	0.919	0.021	0	0	1	1	1	10
VPS37C	-0.024	0.001	0.025	0.94	4.248	0.935	0.013	0	0	1	1	1	11
VPS37D	-0.013	0.013	0.038	0.328	2.648	0.954	0.013	0	0	1	1	1	9
VPS39	-0.022	0.008	0.037	0.618	6.534	0.769	0.015	0	0	1	1	1	11
VPS41	-0.024	0.008	0.04	0.62	11.746	0.302	0.016	0	14.867	1.175	1	1	11
VPS45	-0.178	-0.061	0.056	0.307	8.831	0.265	0.06	0.006	20.732	1.262	1	1	8
VPS45A	-0.036	-0.004	0.028	0.795	4.287	0.117	0.016	0	53.344	2.143	1	1	3
VPS4A	-0.024	0.011	0.046	0.53	13.12	0.217	0.018	0.001	23.783	1.312	1	1	11
VPS4B	-0.03	0.009	0.048	0.657	5.81	0.759	0.02	0	0	1	1	1	10
VPS50	-0.144	0	0.144	1	3.389	0.495	0.074	0	0	1	1	1	5
VPS51	-0.05	0.061	0.172	0.284	4.083	0.537	0.057	0	0	1	1	1	6
VPS52	-0.021	0.002	0.025	0.862	7.021	0.635	0.012	0	0	1	1	1	10
VPS53	-0.172	-0.098	-0.024	0.009	2.001	0.96	0.038	0	0	1	1	1	8
VPS54	-0.028	0.001	0.03	0.94	5.916	0.822	0.015	0	0	1	1	1	11
VPS72	-0.028	-0.008	0.013	0.471	6.051	0.735	0.011	0	0	1	1	1	10
VPS8	-0.016	0.006	0.028	0.574	7.609	0.667	0.011	0	0	1	1	1	11
VPS9D1	-0.146	0.083	0.312	0.479	8.109	0.15	0.117	0.029	38.341	1.622	1	1	6
VRK1	-0.04	-0.009	0.023	0.592	4.513	0.921	0.016	0	0	1	1	1	11
VRK2	-0.289	-0.071	0.146	0.52	3.472	0.628	0.111	0	0	1	1	1	6
VRK3	-0.018	0.014	0.047	0.379	5.493	0.789	0.016	0	0	1	1	1	10
VRTN	-0.018	0.085	0.188	0.107	3.256	0.516	0.053	0	0	1	1	1	5
VSIG1	-0.117	-0.026	0.064	0.571	4.252	0.75	0.046	0	0	1	1	1	8
VSIG10	-0.246	-0.015	0.217	0.899	8.307	0.04	0.118	0.025	63.887	2.769	1	1	4
VSIG10L	-0.086	-0.031	0.024	0.274	5.582	0.472	0.028	0	0	1	1	1	7
VSIG2	-0.151	0.042	0.235	0.671	13.262	0.039	0.099	0.032	54.757	2.21	1	1	7
VSIG4	0.019	0.148	0.277	0.024	5.182	0.521	0.066	0	0	1	1	1	7
VSIG8	-0.002	0	0.002	0.989	3.956	0.785	0.001	0	0	1	1	1	8
VSIR	-0.188	-0.052	0.084	0.453	2.107	0.551	0.069	0	0	1	1	1	4
VSNL1	-0.018	0.007	0.033	0.575	6.388	0.604	0.013	0	0	1	1	1	9
VSTM1	-0.141	0.098	0.336	0.423	9.956	0.126	0.122	0.031	39.738	1.659	1	1	7
VSTM2A	-0.056	0.012	0.079	0.734	7.018	0.219	0.034	0.002	28.759	1.404	1	1	6
VSTM2B	-0.094	0	0.093	0.992	2.261	0.52	0.048	0	0	1	1	1	4
VSTM2L	-0.128	0.03	0.189	0.709	9.788	0.081	0.081	0.018	48.915	1.958	1	1	6
VSTM4	-0.102	0.027	0.156	0.684	5.662	0.129	0.066	0.008	47.019	1.887	1	1	4
VSTM5	-0.094	0.028	0.15	0.655	1.46	0.691	0.062	0	0	1	1	1	4
VSX1	-0.002	0	0.002	0.983	4.771	0.444	0.001	0	0	1	1	1	6
VSX2	-0.062	0.103	0.267	0.221	8.899	0.031	0.084	0.018	66.289	2.966	1	1	4
VTA1	-0.082	0.047	0.177	0.475	2.137	0.952	0.066	0	0	1	1	1	8
VTCN1	-0.265	-0.066	0.133	0.514	8.673	0.034	0.101	0.022	65.409	2.891	1	1	4
VTI1A	-0.035	0.041	0.117	0.291	3.429	0.753	0.039	0	0	1	1	1	7
VTI1B	-0.065	-0.012	0.04	0.648	10.332	0.324	0.027	0.001	12.892	1.148	1	1	10
VTN	-0.139	-0.023	0.092	0.695	2.837	0.585	0.059	0	0	1	1	1	5
VTRNA1-1	-0.114	0.046	0.205	0.575	2.331	0.507	0.081	0	0	1	1	1	4
VTRNA1-2	-0.437	-0.214	0.009	0.06	3.021	0.388	0.114	0	0.681	1.007	1	1	4
VTRNA1-3	-0.452	-0.208	0.036	0.094	0.5	0.479	0.124	0	0	1	1	1	2
VWA1	-0.004	0.04	0.085	0.077	3.607	0.891	0.023	0	0	1	1	1	9
VWA2	-0.443	-0.036	0.372	0.863	2.868	0.238	0.208	0.04	30.268	1.434	1	1	3
VWA3A	-0.131	-0.04	0.052	0.397	2.319	0.804	0.047	0	0	1	1	1	6
VWA3B	-0.008	0.022	0.052	0.147	3.171	0.674	0.015	0	0	1	1	1	6
VWA5A	-0.115	-0.008	0.098	0.876	3.73	0.713	0.054	0	0	1	1	1	7
VWA5B1	-0.055	0.026	0.108	0.526	2.508	0.775	0.041	0	0	1	1	1	6
VWA5B2	-0.047	0.007	0.061	0.792	1.46	0.834	0.028	0	0	1	1	1	5
VWA7	-0.058	0.041	0.14	0.414	7.225	0.124	0.051	0.005	44.634	1.806	1	1	5
VWA8	-0.125	-0.011	0.103	0.852	0.827	0.975	0.058	0	0	1	1	1	6
VWC2	-0.112	-0.016	0.08	0.747	4.135	0.53	0.049	0	0	1	1	1	6
VWC2L	-0.138	0.008	0.155	0.91	1.478	0.687	0.075	0	0	1	1	1	4
VWCE	-0.327	-0.012	0.303	0.939	15.243	0.033	0.161	0.076	54.077	2.178	1	1	8
VWDE	-0.095	0.01	0.115	0.853	8.62	0.196	0.054	0.005	30.391	1.437	1	1	7
VWF	-0.052	0.026	0.104	0.512	12.008	0.285	0.04	0.003	16.721	1.201	1	1	11
VXN	-0.391	-0.119	0.153	0.392	10.05	0.018	0.139	0.046	70.148	3.35	1	1	4
WAC	-0.057	-0.03	-0.003	0.029	9.219	0.417	0.014	0	2.375	1.024	1	1	10
WAC-AS1	-0.314	-0.043	0.227	0.753	0.014	0.906	0.138	0	0	1	1	1	2
WAKMAR2	-0.123	0.034	0.192	0.669	0.818	0.366	0.08	0	0	1	1	1	2
WAPAL	-0.125	0.114	0.353	0.349	2.557	0.278	0.122	0.011	21.786	1.279	1	1	3
WAPL	-0.185	-0.041	0.102	0.572	0.518	0.972	0.073	0	0	1	1	1	5
WARS	-0.056	-0.019	0.019	0.332	4.584	0.598	0.019	0	0	1	1	1	7
WARS1	-0.138	0.033	0.203	0.708	4.478	0.214	0.087	0.01	33.002	1.493	1	1	4
WARS2	-0.156	-0.038	0.079	0.524	0.742	0.981	0.06	0	0	1	1	1	6
WAS	-0.057	-0.01	0.037	0.682	3.511	0.967	0.024	0	0	1	1	1	11
WASF1	-0.029	-0.004	0.02	0.737	8.148	0.419	0.012	0	1.811	1.018	1	1	9
WASF2	-0.022	0.035	0.092	0.225	2.919	0.939	0.029	0	0	1	1	1	9
WASF3	-0.036	-0.003	0.029	0.842	9.662	0.29	0.017	0	17.203	1.208	1	1	9
WASH1	-0.224	0.013	0.249	0.917	2.55	0.279	0.121	0.012	21.562	1.275	1	1	3
WASH2P	-0.775	-0.32	0.135	0.168	0.21	0.901	0.232	0	0	1	1	1	3
WASH3P	-0.379	-0.029	0.321	0.871	3.08	0.379	0.179	0.005	2.601	1.027	1	1	4
WASH5P	-1.364	0.543	2.45	0.577	3.663	0.056	0.973	1.446	72.703	3.663	1	1	2
WASH8P	-0.243	0.046	0.335	0.756	0.279	0.597	0.148	0	0	1	1	1	2
WASHC1	-0.127	0.02	0.167	0.792	1.658	0.798	0.075	0	0	1	1	1	5
WASHC2A	-0.521	-0.218	0.085	0.158	0.369	0.543	0.155	0	0	1	1	1	2
WASHC2C	-0.251	0.055	0.361	0.726	0.031	0.861	0.156	0	0	1	1	1	2
WASHC3	-0.393	-0.071	0.251	0.667	8.536	0.036	0.164	0.062	64.856	2.845	1	1	4
WASHC4	-0.25	-0.047	0.155	0.647	2.794	0.593	0.103	0	0	1	1	1	5
WASHC5	-0.225	-0.065	0.095	0.428	5.37	0.251	0.082	0.008	25.506	1.342	1	1	5
WASIR1	-0.123	-0.006	0.111	0.923	0.362	0.547	0.06	0	0	1	1	1	2
WASL	-0.019	0.008	0.035	0.565	6.613	0.677	0.014	0	0	1	1	1	10
WASPIP	-0.004	0	0.004	0.973	2.169	0.538	0.002	0	0	1	1	1	4
WBP1	-0.021	0.007	0.035	0.606	4.833	0.68	0.014	0	0	1	1	1	8
WBP11	-0.038	-0.007	0.025	0.674	11.802	0.225	0.016	0	23.741	1.311	1	1	10
WBP11P1	-1.043	-0.516	0.012	0.055	0.176	0.675	0.269	0	0	1	1	1	2
WBP1L	-0.02	0.093	0.205	0.107	1.334	0.931	0.057	0	0	1	1	1	6
WBP2	-0.01	0.005	0.019	0.518	8.715	0.559	0.007	0	0	1	1	1	11
WBP2NL	-0.061	-0.007	0.048	0.814	4.878	0.56	0.028	0	0	1	1	1	7
WBP4	-0.04	-0.017	0.006	0.143	4.483	0.877	0.012	0	0	1	1	1	10
WBP5	-0.046	-0.012	0.023	0.501	1.888	0.864	0.018	0	0	1	1	1	6
WBSCR14	-0.05	0.008	0.067	0.776	0.087	0.957	0.03	0	0	1	1	1	3
WBSCR16	-0.1	-0.027	0.047	0.476	0.325	0.85	0.037	0	0	1	1	1	3
WBSCR17	-0.063	-0.009	0.045	0.75	7.135	0.211	0.028	0.001	29.925	1.427	1	1	6
WBSCR18	-0.033	0.008	0.049	0.696	0.022	0.989	0.021	0	0	1	1	1	3
WBSCR22	-0.013	0.011	0.036	0.36	3.111	0.683	0.013	0	0	1	1	1	6
WBSCR27	-0.3	-0.08	0.14	0.474	1.369	0.504	0.112	0	0	1	1	1	3
WBSCR28	-0.117	0.068	0.252	0.473	3.568	0.168	0.094	0.011	43.951	1.784	1	1	3
WDCP	-0.459	-0.119	0.221	0.494	6.413	0.093	0.173	0.058	53.222	2.138	1	1	4
WDFY1	-0.11	-0.001	0.108	0.987	20.677	0.023	0.056	0.011	51.636	2.068	1	1	11
WDFY2	-0.002	0	0.002	0.975	9.065	0.431	0.001	0	0.714	1.007	1	1	10
WDFY3	-0.001	0.039	0.079	0.055	5.804	0.759	0.02	0	0	1	1	1	10
WDFY3-AS2	-0.086	-0.019	0.047	0.566	1.607	0.658	0.034	0	0	1	1	1	4
WDFY4	-0.048	0.069	0.185	0.248	4.22	0.647	0.059	0	0	1	1	1	7
WDHD1	0.002	0.049	0.095	0.042	4.624	0.706	0.024	0	0	1	1	1	8
WDPCP	-0.146	-0.048	0.05	0.339	2.973	0.812	0.05	0	0	1	1	1	7
WDR1	-0.021	0.005	0.032	0.692	4.263	0.935	0.014	0	0	1	1	1	11
WDR11	-0.131	0.021	0.174	0.785	7.146	0.308	0.078	0.007	16.041	1.191	1	1	7
WDR12	-0.075	-0.044	-0.013	0.006	4.249	0.935	0.016	0	0	1	1	1	11
WDR13	-0.034	-0.004	0.025	0.763	6.74	0.664	0.015	0	0	1	1	1	10
WDR16	-0.005	0	0.005	0.912	5.008	0.415	0.002	0	0.15	1.002	1	1	6
WDR17	-0.124	-0.018	0.088	0.742	10.3	0.113	0.054	0.007	41.749	1.717	1	1	7
WDR18	-0.028	0.003	0.033	0.853	5.869	0.826	0.016	0	0	1	1	1	11
WDR19	-0.031	0.019	0.068	0.459	10.783	0.375	0.025	0.001	7.26	1.078	1	1	11
WDR20	-0.043	0.014	0.071	0.626	12.95	0.226	0.029	0.002	22.781	1.295	1	1	11
WDR21A	-0.004	0	0.004	0.997	0.684	0.877	0.002	0	0	1	1	1	4
WDR22	-0.033	-0.002	0.028	0.882	0.503	0.918	0.016	0	0	1	1	1	4
WDR23	-0.002	0.044	0.09	0.061	4.095	0.251	0.023	0.001	26.744	1.365	1	1	4
WDR24	-0.074	-0.018	0.037	0.516	4.133	0.764	0.028	0	0	1	1	1	8
WDR25	-0.045	-0.002	0.042	0.944	13.332	0.206	0.022	0.001	24.992	1.333	1	1	11
WDR26	-0.06	-0.025	0.009	0.154	8.157	0.614	0.018	0	0	1	1	1	11
WDR27	-0.28	-0.106	0.069	0.235	16.28	0.023	0.089	0.028	57.003	2.326	1	1	8
WDR3	-0.165	-0.069	0.027	0.158	3.06	0.879	0.049	0	0	1	1	1	8
WDR31	-0.06	-0.016	0.028	0.471	6.537	0.479	0.022	0	0	1	1	1	8
WDR33	-0.062	-0.015	0.032	0.533	6.569	0.682	0.024	0	0	1	1	1	10
WDR34	-0.004	0	0.004	0.956	1.771	0.94	0.002	0	0	1	1	1	7
WDR35	-0.115	-0.011	0.092	0.83	5.084	0.65	0.053	0	0	1	1	1	8
WDR36	-0.037	-0.004	0.029	0.813	7.997	0.534	0.017	0	0	1	1	1	10
WDR37	-0.057	-0.018	0.021	0.369	10.829	0.288	0.02	0.001	16.894	1.203	1	1	10
WDR38	-0.021	0.024	0.069	0.299	2.063	0.914	0.023	0	0	1	1	1	7
WDR4	-0.043	-0.002	0.038	0.913	4.025	0.777	0.021	0	0	1	1	1	8
WDR40A	-0.025	0.01	0.046	0.567	0.189	0.979	0.018	0	0	1	1	1	4
WDR41	-0.106	-0.032	0.042	0.398	5.086	0.827	0.038	0	0	1	1	1	10
WDR43	-0.053	0.065	0.184	0.278	4.83	0.566	0.06	0	0	1	1	1	7
WDR44	-0.096	0.004	0.103	0.941	3.776	0.805	0.051	0	0	1	1	1	8
WDR45	-0.004	0.027	0.058	0.083	7.211	0.615	0.016	0	0	1	1	1	10
WDR45B	-0.113	0.022	0.157	0.746	4.493	0.343	0.069	0.003	10.974	1.123	1	1	5
WDR45L	-0.051	-0.024	0.004	0.092	3.098	0.542	0.014	0	0	1	1	1	5
WDR46	-0.018	0.017	0.051	0.337	7.466	0.589	0.018	0	0	1	1	1	10
WDR47	-0.065	0.082	0.229	0.275	13.684	0.057	0.075	0.019	48.846	1.955	1	1	8
WDR48	-0.064	-0.015	0.034	0.543	5.229	0.875	0.025	0	0	1	1	1	11
WDR49	-0.107	-0.051	0.005	0.072	3.115	0.682	0.029	0	0	1	1	1	6
WDR5	-0.033	0.001	0.035	0.935	4.131	0.941	0.017	0	0	1	1	1	11
WDR50	-0.086	-0.035	0.016	0.177	0.468	0.791	0.026	0	0	1	1	1	3
WDR51B	-0.007	0.031	0.068	0.112	2.603	0.457	0.019	0	0	1	1	1	4
WDR52	-0.34	-0.03	0.28	0.85	7.263	0.026	0.158	0.053	72.464	3.632	1	1	3
WDR53	-0.096	0.025	0.147	0.682	5.347	0.618	0.062	0	0	1	1	1	8
WDR54	-0.032	-0.002	0.028	0.9	5.427	0.861	0.015	0	0	1	1	1	11
WDR55	-0.025	0.001	0.028	0.918	11.097	0.35	0.014	0	9.883	1.11	1	1	11
WDR57	-0.063	-0.024	0.015	0.234	0.5	0.919	0.02	0	0	1	1	1	4
WDR59	-0.01	0.016	0.042	0.22	8.713	0.56	0.013	0	0	1	1	1	11
WDR5B	-0.099	0.003	0.105	0.957	3.398	0.757	0.052	0	0	1	1	1	7
WDR6	-0.006	0.03	0.067	0.106	8.421	0.588	0.019	0	0	1	1	1	11
WDR60	-0.02	0.013	0.047	0.439	0.537	0.997	0.017	0	0	1	1	1	7
WDR61	-0.106	-0.044	0.018	0.163	4.806	0.569	0.032	0	0	1	1	1	7
WDR62	-0.194	-0.081	0.032	0.159	7.011	0.32	0.058	0.003	14.415	1.168	1	1	7
WDR63	-0.03	0.019	0.067	0.449	0.978	0.807	0.025	0	0	1	1	1	4
WDR64	-0.064	0.008	0.079	0.837	2.728	0.604	0.037	0	0	1	1	1	5
WDR65	-0.101	0.043	0.188	0.555	2.646	0.266	0.074	0.006	24.42	1.323	1	1	3
WDR66	-0.112	-0.027	0.059	0.537	3.583	0.31	0.044	0.002	16.273	1.194	1	1	4
WDR67	-0.025	0.008	0.041	0.645	4.369	0.358	0.017	0	8.437	1.092	1	1	5
WDR68	-0.032	-0.008	0.016	0.525	0.85	0.838	0.012	0	0	1	1	1	4
WDR69	-0.895	-0.113	0.669	0.777	4.813	0.028	0.399	0.259	79.221	4.813	1	1	2
WDR7	-0.06	-0.026	0.007	0.124	5.071	0.828	0.017	0	0	1	1	1	10
WDR70	-0.04	0.022	0.084	0.491	14.225	0.163	0.032	0.003	29.703	1.423	1	1	11
WDR71	-0.016	0.014	0.044	0.367	0.327	0.849	0.016	0	0	1	1	1	3
WDR72	-0.019	0.012	0.044	0.431	3.918	0.561	0.016	0	0	1	1	1	6
WDR73	-0.006	0	0.006	0.997	16.702	0.081	0.003	0	40.128	1.67	1	1	11
WDR74	-0.039	0.022	0.083	0.486	18.91	0.041	0.031	0.003	47.118	1.891	1	1	11
WDR75	-0.014	0.016	0.046	0.305	4.654	0.863	0.015	0	0	1	1	1	10
WDR76	-0.335	-0.103	0.129	0.384	14.12	0.028	0.118	0.049	57.506	2.353	1	1	7
WDR77	-0.061	-0.023	0.015	0.23	5.159	0.82	0.019	0	0	1	1	1	10
WDR78	-0.028	-0.003	0.022	0.825	1.698	0.637	0.013	0	0	1	1	1	4
WDR79	-0.008	0.001	0.009	0.9	14.689	0.002	0.004	0	79.577	4.896	1	1	4
WDR8	-0.032	-0.009	0.014	0.435	0.942	0.815	0.012	0	0	1	1	1	4
WDR81	-0.089	0.019	0.127	0.724	3.347	0.764	0.055	0	0	1	1	1	7
WDR82	-0.094	-0.003	0.088	0.944	7.208	0.407	0.046	0.001	2.892	1.03	1	1	8
WDR83	-0.109	-0.002	0.105	0.97	1.331	0.856	0.055	0	0	1	1	1	5
WDR83OS	-0.146	-0.028	0.089	0.636	2.428	0.787	0.06	0	0	1	1	1	6
WDR85	-0.313	-0.037	0.24	0.794	0.376	0.54	0.141	0	0	1	1	1	2
WDR86	-0.162	-0.006	0.15	0.938	8.057	0.234	0.08	0.011	25.532	1.343	1	1	7
WDR87	-0.027	0.076	0.179	0.148	5.457	0.244	0.052	0.004	26.703	1.364	1	1	5
WDR88	-0.024	0.113	0.249	0.107	11.095	0.026	0.07	0.013	63.946	2.774	1	1	5
WDR89	-0.115	0	0.114	0.997	2.478	0.929	0.058	0	0	1	1	1	8
WDR90	-0.151	-0.069	0.014	0.104	5.077	0.534	0.042	0	0	1	1	1	7
WDR91	-0.091	0	0.09	0.991	2.411	0.878	0.046	0	0	1	1	1	7
WDR92	-0.251	0.114	0.479	0.54	7.517	0.057	0.186	0.075	60.091	2.506	1	1	4
WDR93	-0.114	0.012	0.139	0.851	6.941	0.225	0.065	0.006	27.966	1.388	1	1	6
WDR96	-0.082	0.062	0.207	0.398	3.345	0.067	0.074	0.008	70.107	3.345	1	1	2
WDR97	-0.793	-0.349	0.095	0.124	1.047	0.593	0.227	0	0	1	1	1	3
WDSUB1	-0.074	-0.024	0.027	0.358	8.665	0.371	0.026	0.001	7.68	1.083	1	1	9
WDTC1	-0.075	0.055	0.184	0.407	7.399	0.286	0.066	0.006	18.909	1.233	1	1	7
WDYHV1	-0.21	0.042	0.293	0.746	0.992	0.803	0.128	0	0	1	1	1	4
WEE1	-0.216	0.005	0.227	0.961	10.978	0.089	0.113	0.035	45.345	1.83	1	1	7
WEE2	-0.319	-0.114	0.09	0.273	11.549	0.042	0.104	0.032	56.705	2.31	1	1	6
WEE2-AS1	-0.027	0.001	0.028	0.971	0.464	0.496	0.014	0	0	1	1	1	2
WFDC1	-0.032	0.036	0.105	0.3	10.596	0.226	0.035	0.003	24.497	1.324	1	1	9
WFDC10A	-0.022	0.004	0.03	0.755	2.391	0.793	0.013	0	0	1	1	1	6
WFDC10B	-0.112	-0.053	0.006	0.08	3.713	0.591	0.03	0	0	1	1	1	6
WFDC11	-0.132	-0.028	0.076	0.598	7.068	0.216	0.053	0.005	29.262	1.414	1	1	6
WFDC12	-0.143	-0.046	0.05	0.35	3.677	0.597	0.049	0	0	1	1	1	6
WFDC13	-0.086	-0.011	0.064	0.77	5.757	0.331	0.038	0.002	13.146	1.151	1	1	6
WFDC2	-0.033	0.043	0.119	0.269	5.51	0.357	0.039	0.001	9.252	1.102	1	1	6
WFDC21P	-0.064	-0.002	0.06	0.958	1.366	0.505	0.032	0	0	1	1	1	3
WFDC3	-0.142	-0.024	0.094	0.685	2.532	0.772	0.06	0	0	1	1	1	6
WFDC5	-0.091	0.008	0.107	0.873	2.451	0.784	0.051	0	0	1	1	1	6
WFDC6	-0.117	-0.037	0.043	0.364	0.226	0.893	0.041	0	0	1	1	1	3
WFDC8	-0.082	0	0.082	0.997	3.576	0.612	0.042	0	0	1	1	1	6
WFDC9	-0.061	0.027	0.114	0.549	2.674	0.614	0.044	0	0	1	1	1	5
WFIKKN1	-0.111	0.012	0.135	0.851	0.229	0.973	0.063	0	0	1	1	1	4
WFIKKN2	-0.043	0.042	0.128	0.333	2.518	0.284	0.044	0.002	20.587	1.259	1	1	3
WFS1	-0.029	0.019	0.066	0.44	9.65	0.472	0.024	0	0	1	1	1	11
WHAMM	-0.145	0.011	0.166	0.891	0.705	0.983	0.079	0	0	1	1	1	6
WHAMMP2	-0.273	-0.138	-0.003	0.045	2.615	0.455	0.069	0	0	1	1	1	4
WHAMMP3	-0.701	-0.203	0.295	0.424	1.189	0.276	0.254	0.05	15.892	1.189	1	1	2
WHDC1	-0.004	0.029	0.063	0.088	2.245	0.326	0.017	0	10.902	1.122	1	1	3
WHSC1	-0.001	0.046	0.093	0.057	1.664	0.893	0.024	0	0	1	1	1	6
WHSC1L1	-0.002	0	0.002	0.979	1.871	0.867	0.001	0	0	1	1	1	6
WHSC2	-0.066	0.011	0.087	0.787	7.263	0.123	0.039	0.003	44.929	1.816	1	1	5
WIBG	-0.043	0.01	0.064	0.704	13.678	0.018	0.027	0.002	63.446	2.736	1	1	6
WIF1	-0.061	-0.011	0.038	0.652	9.091	0.335	0.025	0.001	11.998	1.136	1	1	9
WIPF1	-0.117	0.006	0.129	0.925	5.665	0.34	0.063	0.003	11.743	1.133	1	1	6
WIPF2	-0.191	-0.042	0.107	0.581	1.215	0.943	0.076	0	0	1	1	1	6
WIPF3	-0.121	-0.01	0.101	0.859	3.497	0.321	0.056	0.003	14.204	1.166	1	1	4
WIPI1	-0.036	-0.008	0.021	0.601	6.891	0.548	0.014	0	0	1	1	1	9
WIPI2	-0.004	0.041	0.087	0.076	3.713	0.812	0.023	0	0	1	1	1	8
WISP1	-0.132	0.015	0.162	0.841	3.861	0.145	0.075	0.009	48.201	1.931	1	1	3
WISP2	-0.07	0.004	0.078	0.918	0.477	0.788	0.038	0	0	1	1	1	3
WISP3	-0.028	0.008	0.044	0.661	0.754	0.686	0.018	0	0	1	1	1	3
WIZ	-0.021	0.045	0.111	0.179	3.34	0.852	0.034	0	0	1	1	1	8
WLS	-0.103	0.034	0.17	0.629	2.65	0.851	0.07	0	0	1	1	1	7
WNK1	-0.162	-0.036	0.091	0.582	3.01	0.884	0.065	0	0	1	1	1	8
WNK2	-0.002	0	0.002	0.98	7.096	0.627	0.001	0	0	1	1	1	10
WNK3	-0.019	0.012	0.042	0.456	6.029	0.42	0.016	0	0.483	1.005	1	1	7
WNK4	-0.025	0.006	0.037	0.699	3.158	0.532	0.016	0	0	1	1	1	5
WNT1	-0.13	0.038	0.205	0.66	4.352	0.226	0.085	0.009	31.068	1.451	1	1	4
WNT10A	-0.066	0.016	0.098	0.708	0.526	0.971	0.042	0	0	1	1	1	5
WNT10B	-0.047	-0.007	0.033	0.736	9.867	0.196	0.02	0.001	29.058	1.41	1	1	8
WNT11	-0.238	-0.039	0.159	0.699	4.343	0.227	0.101	0.013	30.931	1.448	1	1	4
WNT16	-0.062	-0.017	0.029	0.473	4.043	0.543	0.023	0	0	1	1	1	6
